Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Thomas Altimont,--,1,0,1,1.59,6,0,,,0,0,5.2,5,2,1,0,4,0,4,1,0,2,25,1.588,7.9,0,6.4,6.4,1,
2,Barrett Astin,21,4,4,0.5,1.79,18,14,,,0,1,90.2,85,26,18,1,20,2,74,8,0,5,374,1.158,8.4,0.1,2,7.3,3.7,
3,Jalen Beeks*,19,6,2,0.75,2.2,29,0,,,0,2,41,33,10,10,1,7,1,28,1,0,4,163,0.976,7.2,0.2,1.5,6.1,4,
4,Trent Daniel*,22,0,1,0,2.55,22,1,,,0,1,24.2,28,16,7,0,11,1,24,2,0,1,112,1.581,10.2,0,4,8.8,2.18,
5,Randall Fant*,22,6,1,0.857,2.03,14,14,,,0,0,66.2,50,17,15,7,19,0,52,5,3,3,271,1.035,6.8,0.9,2.6,7,2.74,
6,Michael Gunn*,20,1,1,0.5,1.21,18,0,,,0,1,29.2,13,4,4,0,8,1,35,0,0,3,106,0.708,3.9,0,2.4,10.6,4.38,
7,Trey Killian,19,3,3,0.5,3.19,16,5,,,0,0,36.2,21,17,13,2,12,0,34,5,0,2,148,0.9,5.2,0.5,2.9,8.3,2.83,
8,Cade Lynch?,--,0,0,,2.7,3,0,,,0,0,3.1,3,1,1,0,1,0,5,0,0,1,14,1.2,8.1,0,2.7,13.5,5,
9,Brandon Moore,21,1,4,0.2,2.68,25,0,,,0,0,47,35,24,14,1,19,2,30,3,0,2,199,1.149,6.7,0.2,3.6,5.7,1.58,
10,Chris Oliver,19,2,2,0.5,2.25,14,1,,,0,0,20,14,8,5,2,8,1,21,0,1,1,80,1.1,6.3,0.9,3.6,9.5,2.63,
11,Colin Poche*,19,3,0,1,1.37,8,5,,,0,0,19.2,12,3,3,0,11,0,23,1,1,1,80,1.169,5.5,0,5,10.5,2.09,
12,Landon Simpson,20,1,1,0.5,1.88,14,1,,,0,1,24,23,7,5,0,6,0,20,2,0,3,104,1.208,8.6,0,2.3,7.5,3.33,
13,Ryne Stanek,21,10,2,0.833,1.39,16,16,,,0,0,97.1,72,23,15,5,41,0,79,6,0,6,402,1.161,6.7,0.5,3.8,7.3,1.93,
14,Colby Suggs,21,0,0,,1.74,23,0,,,0,13,20.2,10,4,4,0,17,1,29,1,0,4,91,1.306,4.4,0,7.4,12.6,1.71,
15,Tyler Wright*,22,1,1,0.5,0,11,4,,,0,0,20.1,9,4,0,0,11,0,19,0,0,2,82,0.984,4,0,4.9,8.4,1.73,
,15 Players,20.6,,,,1.89,0,0,0,0,8,0,547.1,413,166,115,19,195,9,477,35,5,40,2251,1.111,6.8,0.3,3.2,7.8,2.45,
