Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Chase Allen,21,5,3,0.625,7.44,12,10,,0,0,0,52,73,47,43,8,30,0,49,6,1,6,262,1.981,12.6,1.4,5.2,8.5,1.63,
2,Kurt Barr,19,1,1,0.5,4.18,12,6,,0,0,0,23.2,20,12,11,2,19,0,17,3,0,1,106,1.648,7.6,0.8,7.2,6.5,0.89,
3,Walker Cleveland*,23,0,2,0,7.56,12,1,,0,0,0,16.2,19,18,14,4,11,1,8,3,2,1,85,1.8,10.3,2.2,5.9,4.3,0.73,
4,Jacob Denner*,22,2,6,0.25,4.56,24,9,,1,0,3,71,72,43,36,12,21,0,75,4,0,2,304,1.31,9.1,1.5,2.7,9.5,3.57,
5,Avery Goldensoph,20,0,1,0,45,1,0,,0,0,0,1,4,5,5,1,1,0,0,1,0,0,9,5,36,9,9,0,0,
6,Ahmad Harajli,21,0,1,0,8.23,20,3,,0,0,0,27.1,28,27,25,5,32,0,35,2,0,8,143,2.195,9.2,1.6,10.5,11.5,1.09,
7,Cam Hart,23,0,0,,5.06,7,0,,0,0,0,5.1,4,3,3,0,5,0,4,1,0,0,25,1.688,6.8,0,8.4,6.8,0.8,
8,Eamon Horwedel,23,0,0,,7.78,16,0,,0,0,0,19.2,32,17,17,4,6,0,16,3,0,2,98,1.932,14.6,1.8,2.7,7.3,2.67,
9,Jake Keaser,20,0,0,,14.49,12,0,,0,0,0,13.2,23,24,22,4,9,0,9,3,0,1,74,2.341,15.1,2.6,5.9,5.9,1,
10,Brandon Lawrence,22,0,0,,27,3,0,,0,0,0,2.1,6,7,7,1,4,0,1,4,0,1,21,4.286,23.1,3.9,15.4,3.9,0.25,
11,Brandon Mann,19,0,1,0,6.88,13,1,,0,0,0,17,15,14,13,4,12,1,7,1,1,3,78,1.588,7.9,2.1,6.4,3.7,0.58,
12,Connor O'Halloran*,20,8,6,0.571,4.11,17,15,,1,0,0,103,90,54,47,9,26,2,110,10,0,5,432,1.126,7.9,0.8,2.3,9.6,4.23,
13,Noah Rennard,24,7,4,0.636,4.64,25,9,,0,0,2,73.2,64,40,38,5,29,0,68,5,0,8,311,1.262,7.8,0.6,3.5,8.3,2.34,
14,John Torroella,22,1,2,0.333,9,12,1,,0,0,0,14,23,19,14,0,12,0,9,3,0,2,79,2.5,14.8,0,7.7,5.8,0.75,
15,Mitch Voit,18,4,1,0.8,3.25,19,1,,0,0,5,36,31,14,13,4,12,2,25,5,0,2,154,1.194,7.8,1,3,6.3,2.08,
16,Ryan Zimmer,21,0,0,,11.32,12,0,,0,0,0,10.1,10,13,13,0,16,0,10,1,0,3,56,2.516,8.7,0,13.9,8.7,0.63,
,16 Players,21.2,28,28,0.5,5.92,56,56,54,2,0,10,486.2,514,357,320,63,245,6,443,55,4,45,2237,1.56,9.5,1.2,4.5,8.2,1.81,
