Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Ben Ballantine,22,1,1,0.5,2.63,7,5,,,0,0,24,20,8,7,0,9,1,21,1,0,2,103,1.208,7.5,0,3.4,7.9,2.33,
2,James Bourque,19,5,7,0.417,5.25,23,10,,,0,1,58.1,61,40,34,1,37,1,53,3,1,12,271,1.68,9.4,0.2,5.7,8.2,1.43,
3,Kyle Clark?,--,1,0,1,5.92,22,0,,,0,3,24.1,23,18,16,1,18,0,18,7,0,4,114,1.685,8.5,0.4,6.7,6.7,1,
4,Jake Cronenworth,19,0,3,0,1.93,14,0,,,0,7,23.1,23,7,5,1,5,1,24,5,0,2,104,1.2,8.9,0.4,1.9,9.3,4.8,
5,Alex Daar?,--,0,1,0,3.18,11,0,,,0,0,17,12,6,6,1,12,0,12,2,0,3,75,1.412,6.4,0.5,6.4,6.4,1,
6,Donnie Eaton,20,0,0,,2.16,6,0,,,0,0,8.1,4,2,2,0,5,0,5,1,0,1,33,1.08,4.3,0,5.4,5.4,1,
7,Evan Hill*,19,7,3,0.7,3.51,14,14,,,0,0,82,66,37,32,2,41,0,47,17,1,3,351,1.305,7.2,0.2,4.5,5.2,1.15,
8,Chad Jasman?,--,0,0,,5.46,18,0,,,0,1,28,27,18,17,2,25,0,21,1,1,5,133,1.857,8.7,0.6,8,6.8,0.84,
9,Alex Lakatos,21,0,2,0,5.79,14,1,,,0,0,23.1,24,16,15,0,18,0,15,8,0,4,117,1.8,9.3,0,6.9,5.8,0.83,
10,Logan McAnallen*,22,3,3,0.5,3.5,19,13,,,0,0,72,80,38,28,1,20,0,50,3,1,2,313,1.389,10,0.1,2.5,6.3,2.5,
11,Matt Ogden,20,8,1,0.889,2.28,21,1,,,0,2,55.1,51,19,14,0,22,1,42,4,0,2,239,1.319,8.3,0,3.6,6.8,1.91,
12,Jay Perry,21,0,0,,5,10,0,,,0,0,9,17,7,5,1,7,1,7,0,1,3,49,2.667,17,1,7,7,1,
13,Trent Szkutnik*,19,4,6,0.4,5.3,16,12,,,0,0,71.1,85,47,42,3,26,1,62,1,1,3,322,1.556,10.7,0.4,3.3,7.8,2.38,
14,Cam Wysocki,19,0,0,,54,1,0,,,0,0,0.1,2,2,2,0,1,0,0,1,1,1,5,9,54,0,27,0,0,
,14 Players,20,,,,4.08,0,0,0,0,5,0,496.2,495,265,225,13,246,6,377,54,7,47,2229,1.492,9,0.2,4.5,6.8,1.53,
