Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Kurt Barr,21,6,5,0.545,4.65,16,14,,0,0,0,69.2,72,47,36,6,34,0,74,7,0,8,323,1.522,9.3,0.8,4.4,9.6,2.18,
2,Preston Barr,19,1,1,0.5,7.23,14,0,,0,0,0,18.2,25,15,15,2,4,0,7,2,0,3,83,1.554,12.1,1,1.9,3.4,1.75,
3,Grant Bradley,19,0,1,0,9.37,13,3,,0,0,0,16.1,23,19,17,1,11,0,17,4,0,2,85,2.082,12.7,0.6,6.1,9.4,1.55,
4,Tate Carey,19,9,0,1,3.63,18,7,,1,1,0,57,51,24,23,4,18,1,51,6,0,6,241,1.211,8.1,0.6,2.8,8.1,2.83,
5,Cade Connolly*,23,3,1,0.75,3.29,17,3,,0,0,0,27.1,22,10,10,2,11,3,29,2,0,0,113,1.207,7.2,0.7,3.6,9.5,2.64,
6,Max Debiec,22,0,1,0,2.57,19,0,,0,0,3,28,17,9,8,3,21,0,20,2,0,5,120,1.357,5.5,1,6.8,6.4,0.95,
7,Gavin DeVooght,20,2,2,0.5,5.17,5,4,,0,0,0,15.2,13,11,9,0,8,0,14,7,0,2,72,1.34,7.5,0,4.6,8,1.75,
8,Josh Kasner,19,2,0,1,11.32,9,0,,0,0,0,10.1,10,17,13,2,8,0,2,3,0,2,54,1.742,8.7,1.7,7,1.7,0.25,
9,Ricky Kidd,21,0,0,,3.09,11,1,,0,0,0,11.2,7,4,4,3,8,0,6,0,0,1,49,1.286,5.4,2.3,6.2,4.6,0.75,
10,David Lally,21,4,5,0.444,4.95,15,13,,2,1,0,76.1,68,46,42,16,34,0,54,8,1,4,328,1.336,8,1.9,4,6.4,1.59,
11,Brandon Mann,21,0,0,,10.61,10,0,,0,0,0,9.1,10,13,11,0,9,0,7,5,0,0,52,2.036,9.6,0,8.7,6.8,0.78,
12,Brandon Newland,19,0,0,,0,8,0,,0,0,0,6.2,5,2,0,0,4,0,7,1,0,0,30,1.35,6.8,0,5.4,9.5,1.75,
13,Wyatt Novara*,20,0,0,,21.21,6,1,,0,0,0,4.2,9,12,11,1,8,0,3,1,0,2,31,3.643,17.4,1.9,15.4,5.8,0.38,
14,Keegan O'Hearn*,20,0,0,,13.5,3,0,,0,0,0,2.2,3,4,4,0,8,0,4,2,1,1,21,4.125,10.1,0,27,13.5,0.5,
15,Michael Quedens*,20,0,0,,13.5,4,1,,0,0,0,4,4,6,6,1,7,0,1,3,0,0,25,2.75,9,2.3,15.8,2.3,0.14,
16,Will Rogers,22,5,3,0.625,4.32,23,1,,0,0,8,58.1,54,30,28,8,23,2,44,7,1,4,260,1.32,8.3,1.2,3.5,6.8,1.91,
17,Dylan Vigue,21,1,4,0.2,4.25,16,8,,0,0,1,59.1,47,33,28,1,42,0,51,11,0,3,269,1.5,7.1,0.2,6.4,7.7,1.21,
,17 Players,20.7,33,23,0.589,4.97,56,56,53,3,6,12,476,440,302,263,50,258,6,391,71,3,43,2156,1.466,8.3,0.9,4.9,7.4,1.52,
