Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Austin Batka*,21,0,0,,1.04,9,0,,0,0,0,8.2,8,3,1,0,4,0,12,0,0,3,39,1.385,8.3,0,4.2,12.5,3,
2,Jack Bredeson,20,0,1,0,4.91,13,0,,0,0,0,11,10,7,6,1,4,0,6,3,0,0,49,1.273,8.2,0.8,3.3,4.9,1.5,
3,Michael Hendrickson*,21,6,3,0.667,4.06,15,15,,0,0,0,75.1,66,35,34,1,32,0,70,10,0,6,325,1.301,7.9,0.1,3.8,8.4,2.19,
4,Tommy Henry*,19,3,1,0.75,3.19,21,0,,0,0,1,31,31,12,11,3,11,1,39,3,0,0,133,1.355,9,0.9,3.2,11.3,3.55,
5,Oliver Jaskie*,21,8,3,0.727,3.77,16,16,,1,1,0,93,83,45,39,9,31,0,119,6,1,11,395,1.226,8,0.9,3,11.5,3.84,
6,Karl Kauffmann,19,1,0,1,2.03,12,0,,0,0,0,13.1,10,3,3,0,7,0,10,1,1,0,58,1.275,6.8,0,4.7,6.8,1.43,
7,Ben Keizer*,19,0,0,,0,3,0,,0,0,0,2.1,1,1,0,0,3,0,2,0,0,1,12,1.714,3.9,0,11.6,7.7,0.67,
8,Jackson Lamb,22,3,1,0.75,0.96,26,0,,0,0,12,28,20,5,3,0,12,1,28,0,0,2,117,1.143,6.4,0,3.9,9,2.33,
9,Keith Lehmann,22,0,1,0,3.24,9,0,,0,0,0,8.1,5,3,3,0,4,0,8,2,0,1,35,1.08,5.4,0,4.3,8.6,2,
10,Mac Lozer,21,1,0,1,1,25,0,,0,0,1,27,12,3,3,1,9,0,37,1,0,3,100,0.778,4,0.3,3,12.3,4.11,
11,Troy Miller,20,0,0,,3.86,7,0,,0,0,0,7,4,3,3,1,7,0,4,4,0,0,33,1.571,5.1,1.3,9,5.1,0.57,
12,Ryan Nutof,21,6,2,0.75,4.52,16,12,,0,0,0,71.2,77,38,36,11,24,0,71,5,0,8,315,1.409,9.7,1.4,3,8.9,2.96,
13,Bryan Pall,21,1,0,1,10.13,2,0,,0,0,0,2.2,1,3,3,1,1,0,3,1,0,0,11,0.75,3.4,3.4,3.4,10.1,3,
14,Alec Rennard,22,6,2,0.75,4.43,18,10,,0,0,0,65,63,33,32,3,15,1,65,4,0,3,272,1.2,8.7,0.4,2.1,9,4.33,
15,Grant Reuss*,21,0,0,,2.7,8,0,,0,0,0,6.2,1,3,2,0,6,0,11,0,0,3,27,1.05,1.4,0,8.1,14.9,1.83,
16,Will Tribucher*,20,4,2,0.667,2.63,22,1,,0,0,2,37.2,31,16,11,2,20,1,43,5,0,4,167,1.354,7.4,0.5,4.8,10.3,2.15,
17,Jayce Vancena,21,3,1,0.75,3,14,5,,0,0,0,39,31,14,13,4,4,0,28,2,1,4,149,0.897,7.2,0.9,0.9,6.5,7,
18,Jack Weisenburger,19,0,0,,3.18,4,0,,0,0,0,5.2,4,2,2,1,3,0,6,0,0,0,24,1.235,6.4,1.6,4.8,9.5,2,
,18 Players,20.8,,,,3.46,0,0,0,0,5,0,533.1,458,229,205,38,197,4,562,47,3,49,2261,1.228,7.7,0.6,3.3,9.5,2.85,
