Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Brett Adcock*,20,7,5,0.583,3.22,15,14,,1,1,0,78.1,52,29,28,3,62,0,100,5,2,7,346,1.455,6,0.3,7.1,11.5,1.61,
2,Carmen Benedetti*,21,1,1,0.5,2.45,16,0,,0,0,1,14.2,6,4,4,0,12,0,17,0,0,3,60,1.227,3.7,0,7.4,10.4,1.42,
3,Jack Bredeson,19,0,0,,2.79,8,0,,0,0,0,9.2,7,5,3,1,8,0,6,1,0,0,44,1.552,6.5,0.9,7.4,5.6,0.75,
4,Michael Hendrickson*,20,0,0,,2.53,3,1,,0,0,1,10.2,6,4,3,0,2,0,16,1,2,0,43,0.75,5.1,0,1.7,13.5,8,
5,Evan Hill*,22,5,5,0.5,4.13,15,12,,0,0,1,61,65,31,28,1,23,1,59,4,2,6,268,1.443,9.6,0.1,3.4,8.7,2.57,
6,Oliver Jaskie*,20,6,3,0.667,3.19,14,14,,0,0,0,79,64,32,28,5,39,0,69,6,0,3,341,1.304,7.3,0.6,4.4,7.9,1.77,
7,Ricky Karcher,18,0,0,,7.71,5,0,,0,0,0,4.2,4,5,4,0,7,0,4,0,0,1,24,2.357,7.7,0,13.5,7.7,0.57,
8,Jackson Lamb,21,0,0,,1.08,10,0,,0,0,2,8.1,7,1,1,0,5,1,13,1,0,0,37,1.44,7.6,0,5.4,14,2.6,
9,Keith Lehmann,21,0,0,,6.26,17,2,,0,0,1,27.1,25,20,19,3,13,0,28,7,1,0,122,1.39,8.2,1,4.3,9.2,2.15,
10,Mac Lozer,20,1,0,1,2.37,29,0,,0,0,1,19,20,13,5,0,13,1,22,2,0,6,93,1.737,9.5,0,6.2,10.4,1.69,
11,Troy Miller,19,1,0,1,5.95,16,0,,0,0,0,19.2,24,13,13,3,6,0,9,2,0,2,88,1.525,11,1.4,2.7,4.1,1.5,
12,Ryan Nutof,20,6,2,0.75,2.85,20,10,,0,0,0,53.2,52,21,17,3,25,1,49,8,0,4,242,1.435,8.7,0.5,4.2,8.2,1.96,
13,Bryan Pall,20,3,1,0.75,2.97,24,0,,0,0,4,30.1,25,13,10,0,16,1,31,1,0,7,134,1.352,7.4,0,4.7,9.2,1.94,
14,Grant Reuss*,20,0,0,,3.86,4,0,,0,0,0,2.1,0,1,1,0,5,0,1,1,0,3,13,2.143,0,0,19.3,3.9,0.2,
15,Will Tribucher*,19,3,2,0.6,5.6,22,3,,0,0,0,35.1,31,23,22,1,20,0,34,7,1,2,159,1.443,7.9,0.3,5.1,8.7,1.7,
16,Jayce Vancena,20,2,1,0.667,5.1,15,0,,0,0,0,30,34,21,17,3,16,0,23,4,0,2,141,1.667,10.2,0.9,4.8,6.9,1.44,
,16 Players,20.2,,,,3.77,0,0,0,0,8,0,484,422,236,203,23,272,5,481,50,8,46,2155,1.434,7.8,0.4,5.1,8.9,1.77,
