Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Blake Beers,21,2,2,0.5,3.13,4,4,,0,0,0,23,15,11,8,0,5,0,21,2,0,6,93,0.87,5.9,0,2,8.2,4.2,
2,Keaton Carattini,20,0,0,,7.71,2,0,,0,0,0,2.1,2,2,2,0,2,0,5,0,0,1,11,1.714,7.7,0,7.7,19.3,2.5,
3,Walker Cleveland*,20,1,0,1,2.08,2,1,,0,0,0,4.1,6,1,1,1,1,0,1,1,0,0,18,1.615,12.5,2.1,2.1,2.1,1,
4,Jeff Criswell,21,0,1,0,4.5,4,4,,0,0,0,24,18,15,12,1,9,0,26,2,1,6,99,1.125,6.8,0.4,3.4,9.8,2.89,
5,Jacob Denner*,19,0,0,,3.75,5,0,,0,0,1,12,13,5,5,1,3,0,7,0,0,3,52,1.333,9.8,0.8,2.3,5.3,2.33,
6,Ben Dragani*,21,0,0,,27,1,0,,0,0,0,0.1,0,1,1,0,2,0,1,0,0,0,3,6,0,0,54,27,0.5,
7,Steve Hajjar*,19,3,0,1,2.7,4,4,,0,0,0,20,18,6,6,1,11,0,24,0,2,1,87,1.45,8.1,0.5,5,10.8,2.18,
8,Ben Keizer*,22,1,1,0.5,4.35,8,0,,0,0,1,10.1,9,5,5,0,7,2,13,2,0,2,47,1.548,7.8,0,6.1,11.3,1.86,
9,Joe Pace,23,0,0,,3.86,5,0,,0,0,0,4.2,6,2,2,0,5,0,4,0,0,2,24,2.357,11.6,0,9.6,7.7,0.8,
10,Isaiah Paige,21,0,1,0,5.25,6,1,,0,0,1,12,10,8,7,2,5,0,11,2,0,2,52,1.25,7.5,1.5,3.8,8.3,2.2,
11,Angelo Smith*,21,0,1,0,11.12,3,0,,0,0,0,5.2,10,10,7,2,3,0,3,3,0,0,35,2.294,15.9,3.2,4.8,4.8,1,
12,Cameron Weston,19,1,0,1,0.9,7,1,,0,0,2,10,10,2,1,0,3,0,5,1,0,0,43,1.3,9,0,2.7,4.5,1.67,
13,Jack White*,20,0,1,0,5.79,3,0,,0,0,1,4.2,6,3,3,0,3,1,1,1,0,0,21,1.929,11.6,0,5.8,1.9,0.33,
,13 Players,20.5,8,7,0.533,4.05,15,15,15,0,2,0,133.1,123,71,60,8,59,3,122,14,3,23,585,1.365,8.3,0.5,4,8.2,2.07,
