Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Franco Aleman,21,2,4,0.333,5.74,23,9,,0,0,4,69,75,52,44,5,21,0,65,7,0,4,307,1.391,9.8,0.7,2.7,8.5,3.1,
2,Hunter Barco*,20,10,3,0.769,4.01,16,16,,1,0,0,83,77,43,37,9,26,0,94,15,0,11,368,1.241,8.3,1,2.8,10.2,3.62,
3,Jordan Butler*,22,1,1,0.5,7.71,7,0,,0,0,0,7,6,7,6,2,4,0,9,2,0,2,34,1.429,7.7,2.6,5.1,11.6,2.25,
4,Ryan Cabarcas*,20,0,0,,6.75,12,0,,0,0,1,9.1,12,7,7,4,6,0,9,0,0,2,45,1.929,11.6,3.9,5.8,8.7,1.5,
5,Jordan Carrion,20,0,0,,0,7,0,,0,0,1,6.2,4,0,0,0,3,0,8,0,0,0,26,1.05,5.4,0,4.1,10.8,2.67,
6,Chase Centala,19,2,0,1,2.13,7,1,,0,0,0,12.2,10,3,3,0,7,0,9,0,0,1,55,1.342,7.1,0,5,6.4,1.29,
7,Jack Leftwich,22,7,4,0.636,3.36,24,6,,0,0,5,69.2,54,28,26,8,22,1,78,9,0,3,292,1.091,7,1,2.8,10.1,3.55,
8,David Luethje,21,0,0,,1.5,11,0,,0,0,0,12,6,4,2,0,7,0,7,1,0,0,52,1.083,4.5,0,5.3,5.3,1,
9,Tommy Mace,22,6,2,0.75,4.38,16,15,,0,0,1,90.1,91,49,44,10,21,1,113,9,1,7,390,1.24,9.1,1,2.1,11.3,5.38,
10,Timmy Manning*,19,0,0,,6.6,8,4,,0,0,0,15,13,11,11,2,13,0,16,2,0,3,72,1.733,7.8,1.2,7.8,9.6,1.23,
11,Garrett Milchin,23,2,1,0.667,4.98,6,6,,0,0,0,21.2,24,14,12,3,3,0,20,3,0,0,94,1.246,10,1.2,1.2,8.3,6.67,
12,Hunter Mink,20,0,0,,0,3,0,,0,0,0,4,3,2,0,0,3,0,6,0,0,2,19,1.5,6.8,0,6.8,13.5,2,
13,Christian Scott,22,4,2,0.667,3,26,1,,0,0,2,54,46,20,18,7,9,3,51,4,0,3,220,1.019,7.7,1.2,1.5,8.5,5.67,
14,Ben Specht,21,0,2,0,13.86,8,0,,0,0,1,12.1,18,19,19,4,5,0,6,5,0,0,62,1.865,13.1,2.9,3.6,4.4,1.2,
15,Brandon Sproat,20,2,1,0.667,6.65,16,2,,0,0,0,21.2,29,19,16,5,15,1,18,2,0,4,107,2.031,12,2.1,6.2,7.5,1.2,
16,Trey Van Der Weide*,24,2,2,0.5,2.74,25,0,,0,0,2,42.2,42,22,13,1,10,1,32,3,1,9,186,1.219,8.9,0.2,2.1,6.8,3.2,
,16 Players,21.3,38,22,0.633,4.37,60,60,59,1,3,17,531,510,300,258,60,175,7,541,62,2,51,2329,1.29,8.6,1,3,9.2,3.09,
