Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Andrew Baker*,20,2,0,1,4.86,21,0,,0,0,0,33.1,26,18,18,3,20,0,32,5,0,3,149,1.38,7,0.8,5.4,8.6,1.6,
2,Jordan Butler*,19,6,2,0.75,4.1,31,4,,0,0,0,52.2,39,25,24,5,26,1,60,5,2,1,226,1.234,6.7,0.9,4.4,10.3,2.31,
3,Michael Byrne,21,3,1,0.75,1.61,37,0,,0,0,16,61.1,46,12,11,3,5,1,64,4,1,3,240,0.832,6.8,0.4,0.7,9.4,12.8,
4,Connor Churchill,19,0,1,0,8.31,6,0,,0,0,0,4.1,9,5,4,0,3,0,6,1,0,2,26,2.769,18.7,0,6.2,12.5,2,
5,Tyler Dyson,20,5,3,0.625,4.47,14,11,,0,0,0,50.1,50,26,25,4,28,0,51,13,1,2,240,1.55,8.9,0.7,5,9.1,1.82,
6,Nick Horvath*,21,0,0,,9.82,3,0,,0,0,0,3.2,4,4,4,1,1,0,2,0,1,0,16,1.364,9.8,2.5,2.5,4.9,2,
7,Jackson Kowar,21,10,5,0.667,3.04,18,18,,0,0,0,112.1,101,47,38,10,43,1,115,9,1,7,483,1.282,8.1,0.8,3.4,9.2,2.67,
8,Austin Langworthy*,20,0,1,0,2.7,4,0,,0,0,0,6.2,10,2,2,1,0,0,1,0,0,0,28,1.5,13.5,1.4,0,1.4,,
9,Jack Leftwich,19,5,5,0.5,4.2,24,12,,0,0,2,81.1,71,41,38,7,26,0,84,4,2,3,340,1.193,7.9,0.8,2.9,9.3,3.23,
10,Nick Long,20,1,0,1,4.5,5,0,,0,0,0,6,4,3,3,2,5,0,7,2,0,1,27,1.5,6,3,7.5,10.5,1.4,
11,Tommy Mace,19,5,0,1,4.16,26,6,,0,0,1,62.2,66,37,29,6,12,0,45,4,1,7,274,1.245,9.5,0.9,1.7,6.5,3.75,
12,Hunter McMullen,19,0,0,,4.76,17,2,,0,0,0,22.2,24,16,12,3,14,0,17,2,1,7,106,1.676,9.5,1.2,5.6,6.8,1.21,
13,Kirby McMullen,20,0,0,,2.25,7,0,,0,0,0,8,14,3,2,1,3,0,9,2,0,0,43,2.125,15.8,1.1,3.4,10.1,3,
14,Brady Singer,21,12,3,0.8,2.55,17,17,,1,1,0,113,84,42,32,9,22,0,114,12,3,1,456,0.938,6.7,0.7,1.8,9.1,5.18,
,14 Players,20,49,21,0.7,3.46,0,0,0,0,5,0,618.1,548,281,238,55,208,3,607,63,13,37,2654,1.223,8,0.8,3,8.8,2.92,
