Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Jonathon Crawford,20,6,2,0.75,3.13,19,14,,,1,0,77.2,75,34,27,2,24,2,73,11,0,6,334,1.275,8.7,0.2,2.8,8.5,3.04,
2,Daniel Gibson*,20,1,1,0.5,2.96,23,0,,,0,1,24.1,24,8,8,1,11,3,17,2,0,3,111,1.438,8.9,0.4,4.1,6.3,1.55,
3,Ryan Harris,19,2,0,1,3.38,16,0,,,0,0,16,12,6,6,1,4,0,12,4,0,0,69,1,6.8,0.6,2.3,6.8,3,
4,Brian Johnson*,21,8,5,0.615,3.9,17,17,,,0,0,90,87,42,39,8,18,1,73,5,1,2,376,1.167,8.7,0.8,1.8,7.3,4.06,
5,Keenan Kish,20,0,0,,1.98,13,0,,,0,1,27.1,19,6,6,1,5,0,27,2,1,2,107,0.878,6.3,0.3,1.6,8.9,5.4,
6,Greg Larson,22,6,0,1,1.33,35,2,,,0,0,54.1,38,9,8,1,12,1,38,7,0,2,214,0.92,6.3,0.2,2,6.3,3.17,
7,Austin Maddox,21,3,3,0.5,2.44,32,0,,,0,12,55.1,41,16,15,3,11,6,57,3,0,4,219,0.94,6.7,0.5,1.8,9.3,5.18,
8,Johnny Magliozzi,20,4,3,0.571,5.03,16,6,,,0,0,34,45,22,19,3,5,0,21,5,0,1,156,1.471,11.9,0.8,1.3,5.6,4.2,
9,Bobby Poyner*,19,1,1,0.5,3.18,21,2,,,0,0,22.2,26,12,8,3,4,2,16,2,0,1,101,1.324,10.3,1.2,1.6,6.4,4,
10,Hudson Randall,21,9,3,0.75,2.59,16,16,,,1,0,94,86,28,27,6,10,0,62,4,0,3,378,1.021,8.2,0.6,1,5.9,6.2,
11,Paco Rodríguez*,21,3,2,0.6,2.18,34,0,,,0,4,62,49,17,15,1,13,3,81,2,2,2,253,1,7.1,0.1,1.9,11.8,6.23,
12,Justin Shafer,19,0,0,,4.5,6,0,,,0,0,6,9,3,3,0,1,1,7,1,0,1,29,1.667,13.5,0,1.5,10.5,7,
13,Corey Stump?,--,0,0,,2.25,6,0,,,0,0,4,3,2,1,0,2,0,0,0,0,1,16,1.25,6.8,0,4.5,0,0,
14,Karsten Whitson,20,4,0,1,3.51,14,10,,,0,0,33.1,37,17,13,1,18,1,20,7,0,6,160,1.65,10,0.3,4.9,5.4,1.11,
,14 Players,20.5,,,,2.92,0,0,0,0,4,0,601,551,222,195,31,138,20,504,55,4,34,2523,1.146,8.3,0.5,2.1,7.5,3.65,
