Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Andrew Baker*,19,1,2,0.333,8.03,18,1,,0,0,0,12.1,23,11,11,1,7,0,16,1,0,2,68,2.432,16.8,0.7,5.1,11.7,2.29,
2,Austin Bodrato,20,0,0,,18,1,0,,0,0,0,1,0,2,2,0,4,0,0,0,0,2,7,4,0,0,36,0,0,
3,Nate Brown,19,1,0,1,4.74,10,4,,0,0,0,19,24,10,10,0,11,0,15,2,0,0,89,1.842,11.4,0,5.2,7.1,1.36,
4,Michael Byrne,20,4,5,0.444,1.67,38,3,,0,0,19,75.2,64,20,14,5,15,3,93,0,1,2,300,1.044,7.6,0.6,1.8,11.1,6.2,
5,Tyler Dyson,19,4,0,1,3.23,24,2,,0,0,2,39,30,15,14,3,10,0,47,4,0,3,157,1.026,6.9,0.7,2.3,10.8,4.7,
6,Alex Faedo,21,9,2,0.818,2.26,20,19,,0,0,1,123.2,95,39,31,4,42,0,157,7,0,1,509,1.108,6.9,0.3,3.1,11.4,3.74,
7,Nick Horvath*,20,3,0,1,3.68,27,0,,0,0,1,29.1,35,15,12,1,8,2,23,1,0,1,128,1.466,10.7,0.3,2.5,7.1,2.88,
8,Jackson Kowar,20,12,1,0.923,4.08,19,18,,0,0,1,108,116,59,49,7,44,0,84,13,3,10,481,1.481,9.7,0.6,3.7,7,1.91,
9,Austin Langworthy*,19,1,1,0.5,3.71,7,1,,0,0,0,17,17,7,7,1,4,0,11,1,0,1,69,1.235,9,0.5,2.1,5.8,2.75,
10,David Lee,21,0,0,,0,2,0,,0,0,0,2,0,0,0,0,0,0,3,3,0,1,9,0,0,0,0,13.5,,
11,Nick Long,19,0,0,,11.25,5,1,,0,0,0,8,14,10,10,0,7,0,7,1,0,1,46,2.625,15.8,0,7.9,7.9,1,
12,Cole Maye*,--,0,0,,12.27,5,0,,0,0,0,3.2,8,5,5,2,3,0,4,1,0,1,23,3,19.6,4.9,7.4,9.8,1.33,
13,Kirby McMullen,19,3,0,1,5.32,16,1,,0,0,0,22,19,13,13,2,13,0,22,4,0,1,100,1.455,7.8,0.8,5.3,9,1.69,
14,Garrett Milchin,19,4,2,0.667,3.29,19,2,,0,0,1,27.1,21,10,10,1,12,0,18,2,0,3,116,1.207,6.9,0.3,4,5.9,1.5,
15,Frank Rubio,22,1,1,0.5,4.15,24,0,,0,0,2,30.1,35,16,14,1,7,0,20,1,0,0,132,1.385,10.4,0.3,2.1,5.9,2.86,
16,Brady Singer,20,9,5,0.643,3.21,20,19,,3,0,0,126,120,49,45,6,32,0,129,11,3,5,531,1.206,8.6,0.4,2.3,9.2,4.03,
,16 Players,19.9,,,,3.45,0,0,0,0,10,0,644.1,621,281,247,34,219,5,649,52,7,34,2765,1.304,8.7,0.5,3.1,9.1,2.96,
