Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Shaun Anderson,21,3,0,1,0.97,36,0,,0,0,13,46.1,31,6,5,1,7,1,60,1,0,5,174,0.82,6,0.2,1.4,11.7,8.57,
2,Hunter Bowling,19,0,0,,9,1,0,,0,0,0,1,0,1,1,0,2,0,1,0,0,1,5,2,0,0,18,9,0.5,
3,Michael Byrne,19,0,1,0,3.94,13,0,,0,0,0,16,11,8,7,2,3,0,15,2,0,1,67,0.875,6.2,1.1,1.7,8.4,5,
4,Eddy Demurias,18,0,0,,13.5,5,0,,0,0,0,3.1,4,5,5,0,4,1,2,1,0,1,19,2.4,10.8,0,10.8,5.4,0.5,
5,Dane Dunning,21,6,3,0.667,2.29,33,5,,0,0,2,78.2,68,22,20,3,12,0,88,9,0,2,318,1.017,7.8,0.3,1.4,10.1,7.33,
6,Alex Faedo,20,13,3,0.813,3.18,17,17,,1,0,0,104.2,87,39,37,6,21,0,133,11,0,5,427,1.032,7.5,0.5,1.8,11.4,6.33,
7,Nick Horvath*,19,2,1,0.667,2.08,15,0,,0,0,1,13,13,4,3,0,5,0,8,1,0,1,57,1.385,9,0,3.5,5.5,1.6,
8,Jackson Kowar,19,3,0,1,3.38,12,6,,0,0,0,34.2,34,15,13,5,10,0,44,7,0,5,152,1.269,8.8,1.3,2.6,11.4,4.4,
9,Scott Moss*,21,3,0,1,1.57,14,5,,0,0,0,23,15,5,4,0,9,0,31,5,0,0,98,1.043,5.9,0,3.5,12.1,3.44,
10,A.J. Puk*,21,2,3,0.4,3.05,17,16,,0,0,0,73.2,51,31,25,6,37,0,101,10,1,5,316,1.195,6.2,0.7,4.5,12.3,2.73,
11,Frank Rubio,21,3,1,0.75,4.46,23,0,,0,0,1,34.1,36,17,17,3,8,1,21,2,0,0,144,1.282,9.4,0.8,2.1,5.5,2.63,
12,Logan Shore,21,12,1,0.923,2.31,18,18,,3,2,0,105.1,82,29,27,4,19,0,96,9,0,2,412,0.959,7,0.3,1.6,8.2,5.05,
13,Brady Singer,19,2,2,0.5,4.95,23,1,,0,0,1,43.2,43,26,24,0,17,0,38,9,0,2,193,1.374,8.9,0,3.5,7.8,2.24,
14,Kirby Snead*,21,3,1,0.75,2.78,41,0,,0,0,1,35.2,39,13,11,1,12,1,33,2,0,4,157,1.43,9.8,0.3,3,8.3,2.75,
,14 Players,20.5,,,,2.91,0,0,0,0,8,0,613.1,514,221,198,31,166,4,671,69,1,34,2539,1.109,7.5,0.5,2.4,9.8,4.04,
