Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Philip Abner*,20,1,1,0.5,8.06,26,1,,0,0,0,22.1,20,20,20,2,21,1,24,5,0,6,107,1.836,8.1,0.8,8.5,9.7,1.14,
2,Hunter Barco*,21,5,2,0.714,2.5,9,9,,0,0,0,50.1,34,14,14,6,11,0,69,6,0,2,201,0.894,6.1,1.1,2,12.3,6.27,
3,Pierce Coppola*,19,0,0,,4.15,1,1,,0,0,0,4.1,5,2,2,1,2,0,7,0,0,0,20,1.615,10.4,2.1,4.2,14.5,3.5,
4,Nick Ficarrotta?,--,4,0,1,3.9,28,1,,0,0,3,60,54,30,26,7,15,0,63,8,0,2,254,1.15,8.1,1.1,2.3,9.5,4.2,
5,Carsten Finnvold*,20,2,1,0.667,5,6,1,,0,0,0,18,15,15,10,2,9,1,13,1,0,3,78,1.333,7.5,1,4.5,6.5,1.44,
6,Karl Hartman,19,0,0,,9,12,1,,0,0,1,15,19,15,15,1,10,0,16,5,1,3,76,1.933,11.4,0.6,6,9.6,1.6,
7,Fisher Jameson,19,1,0,1,3.72,10,0,,0,0,1,19.1,13,8,8,2,7,0,16,1,1,4,77,1.034,6.1,0.9,3.3,7.4,2.29,
8,Timmy Manning*,20,1,0,1,4.76,10,7,,0,0,0,22.2,27,16,12,2,14,0,26,9,0,4,118,1.809,10.7,0.8,5.6,10.3,1.86,
9,Garrett Milchin,24,1,0,1,3.14,8,3,,0,0,0,14.1,18,5,5,2,4,0,6,1,0,2,62,1.535,11.3,1.3,2.5,3.8,1.5,
10,Brandon Neely,18,3,3,0.5,3.76,21,10,,0,0,1,69.1,53,30,29,8,20,0,74,9,1,6,289,1.053,6.9,1,2.6,9.6,3.7,
11,Tyler Nesbitt,20,2,3,0.4,4.59,20,2,,0,0,0,33.1,29,17,17,6,14,1,29,1,1,2,143,1.29,7.8,1.6,3.8,7.8,2.07,
12,Nick Pogue,22,4,3,0.571,4.81,11,10,,0,0,0,39.1,34,22,21,9,12,0,37,4,0,0,162,1.169,7.8,2.1,2.7,8.5,3.08,
13,Blake Purnell,20,3,3,0.5,2.86,36,0,,0,0,4,50.1,50,19,16,2,15,3,39,8,0,3,222,1.291,8.9,0.4,2.7,7,2.6,
14,Ryan Slater,20,6,4,0.6,5.34,26,3,,0,0,6,57.1,53,36,34,10,25,0,48,12,0,4,263,1.36,8.3,1.6,3.9,7.5,1.92,
15,Brandon Sproat,21,9,4,0.692,3.41,17,16,,0,0,0,89.2,84,37,34,5,33,0,82,9,1,0,382,1.305,8.4,0.5,3.3,8.2,2.48,
16,Anthony Ursitti,19,0,0,,5.06,15,1,,0,0,0,21.1,19,12,12,6,8,0,26,4,0,4,96,1.266,8,2.5,3.4,11,3.25,
,16 Players,20.1,42,24,0.636,4.22,66,66,66,0,5,16,587,527,298,275,71,220,6,575,83,5,45,2550,1.273,8.1,1.1,3.4,8.8,2.61,
