Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Bryce Amos,20,0,0,,12,4,0,,0,0,0,3,5,4,4,0,3,0,3,3,0,3,19,2.667,15,0,9,9,1,
2,Tommy Beam,21,0,0,,6,8,0,,0,0,0,9,13,8,6,0,5,0,10,3,0,0,47,2,13,0,5,10,2,
3,Derek Clark*,22,8,3,0.727,3.23,14,13,,4,1,0,97.2,83,38,35,10,23,1,91,9,0,1,399,1.085,7.6,0.9,2.1,8.4,3.96,
4,Hayden Cooper,22,1,4,0.2,6.4,17,8,,0,0,0,52,73,40,37,7,16,0,32,8,2,4,246,1.712,12.6,1.2,2.8,5.5,2,
5,Carson Estridge,20,1,2,0.333,3.21,21,4,,0,0,4,42,35,15,15,2,20,1,48,6,1,2,182,1.31,7.5,0.4,4.3,10.3,2.4,
6,Cole Fehrman*,20,0,0,,18.9,5,0,,0,0,0,3.1,6,7,7,0,7,0,6,1,0,0,24,3.9,16.2,0,18.9,16.2,0.86,
7,Joe Fredericks*,20,0,0,,1.13,18,0,,0,0,0,16,8,3,2,0,12,1,10,2,0,0,67,1.25,4.5,0,6.8,5.6,0.83,
8,David Hagaman,21,2,3,0.4,5.91,14,1,,0,0,2,35,30,25,23,3,19,3,49,4,0,5,158,1.4,7.7,0.8,4.9,12.6,2.58,
9,Luke Lyman,20,0,0,,4.26,6,0,,0,0,1,6.1,3,3,3,1,3,0,6,2,1,0,25,0.947,4.3,1.4,4.3,8.5,2,
10,Aidan Major,21,5,4,0.556,5.59,14,12,,0,0,0,66,62,44,41,10,35,1,77,4,0,6,292,1.47,8.5,1.4,4.8,10.5,2.2,
11,Chase Meyer,19,1,1,0.5,8.38,13,1,,0,0,0,19.1,17,20,18,1,24,0,28,5,0,2,100,2.121,7.9,0.5,11.2,13,1.17,
12,Hambleton Oliver,23,2,2,0.5,4.69,21,1,,0,0,3,40.1,38,21,21,3,22,0,39,5,0,1,183,1.488,8.5,0.7,4.9,8.7,1.77,
13,Robby Porco,20,2,1,0.667,8.71,13,1,,0,0,0,10.1,10,11,10,2,17,0,11,1,0,2,56,2.613,8.7,1.7,14.8,9.6,0.65,
14,Aidan Smith,18,0,0,,27,3,0,,0,0,0,2,3,6,6,0,5,0,3,1,0,0,15,4,13.5,0,22.5,13.5,0.6,
15,Tyler Switalski*,21,5,3,0.625,5.1,18,14,,0,0,0,67,67,41,38,6,35,0,58,7,0,8,304,1.522,9,0.8,4.7,7.8,1.66,
16,Gavin Van Kempen,19,7,1,0.875,3.14,13,5,,0,0,0,28.2,20,10,10,4,14,0,35,4,0,3,119,1.186,6.3,1.3,4.4,11,2.5,
17,Maxx Yehl*,20,2,0,1,3.99,24,0,,0,0,2,29.1,26,15,13,3,18,0,32,8,0,6,135,1.5,8,0.9,5.5,9.8,1.78,
,17 Players,20.8,36,24,0.6,4.93,60,60,56,4,5,12,527.1,499,311,289,52,278,7,538,73,4,43,2371,1.473,8.5,0.9,4.7,9.2,1.94,
