Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Zach Bargeron*,23,1,1,0.5,7.48,12,3,,,0,0,21.2,30,18,18,1,6,0,6,5,1,3,107,1.662,12.5,0.4,2.5,2.5,1,
2,Michael Bennett,--,2,3,0.4,5.14,15,2,,,0,1,28,24,16,16,1,15,0,18,1,0,1,121,1.393,7.7,0.3,4.8,5.8,1.2,
3,Sean Carley,23,5,3,0.625,2.95,18,9,,,0,4,73.1,74,27,24,2,26,1,47,10,1,3,322,1.364,9.1,0.2,3.2,5.8,1.81,
4,Chad Donato,19,0,0,,2.7,4,0,,,0,0,3.1,4,2,1,0,1,0,1,2,0,0,16,1.5,10.8,0,2.7,2.7,1,
5,Ryan Hostrander?,--,0,1,0,4.76,10,0,,,0,0,5.2,5,4,3,0,4,0,4,3,1,2,28,1.588,7.9,0,6.4,6.4,1,
6,Joby Lapkowicz?,--,0,0,,6.75,11,0,,,0,0,4,6,4,3,2,5,0,5,1,0,1,25,2.75,13.5,4.5,11.3,11.3,1,
7,John Means*,21,6,2,0.75,3.13,12,12,,,0,0,69,73,30,24,2,18,0,46,4,1,5,290,1.319,9.5,0.3,2.3,6,2.56,
8,Harrison Musgrave*,22,5,3,0.625,2.62,15,15,,,0,0,106.1,90,37,31,5,22,1,87,4,0,6,435,1.053,7.6,0.4,1.9,7.4,3.95,
9,Pascal Paul,--,0,1,0,2.89,20,0,,,0,2,28,33,12,9,0,17,2,25,5,0,1,137,1.786,10.6,0,5.5,8,1.47,
10,Trevor Simms,22,0,1,0,7.56,6,1,,,0,0,8.1,11,7,7,0,6,1,3,6,0,2,47,2.04,11.9,0,6.5,3.2,0.5,
11,Ryan Tezak,22,5,1,0.833,4.85,15,0,,,0,1,26,21,16,14,0,18,0,14,4,0,3,120,1.5,7.3,0,6.2,4.8,0.78,
12,Ross Vance*,22,3,4,0.429,3.41,17,7,,,0,0,58,52,25,22,5,19,0,51,8,0,1,243,1.224,8.1,0.8,2.9,7.9,2.68,
13,Corey Walter,21,1,6,0.143,5.01,17,5,,,0,4,46.2,51,32,26,4,20,0,20,4,0,2,208,1.521,9.8,0.8,3.9,3.9,1,
,13 Players,21.9,,,,3.73,54,54,54,0,1,0,478.1,474,230,198,22,177,5,327,57,4,30,2099,1.361,8.9,0.4,3.3,6.2,1.85,
