Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Ryan Bergert,19,2,0,1,1.85,17,2,,0,0,0,34,23,7,7,2,8,1,38,1,0,3,134,0.912,6.1,0.5,2.1,10.1,4.75,
2,Phillip Dull,19,0,0,,0,4,0,,0,0,0,2,0,0,0,0,4,0,1,0,0,1,10,2,0,0,18,4.5,0.25,
3,Brock Helverson,19,0,1,0,6.75,12,1,,0,0,0,16,17,17,12,1,11,0,14,9,0,7,86,1.75,9.6,0.6,6.2,7.9,1.27,
4,Tristen Hudson,19,1,0,1,5.23,15,0,,0,0,0,10.1,7,6,6,0,9,1,14,3,0,2,49,1.548,6.1,0,7.8,12.2,1.56,
5,Madison Jeffrey,19,0,1,0,6.55,12,0,,0,0,0,11,4,8,8,0,12,1,12,5,0,1,54,1.455,3.3,0,9.8,9.8,1,
6,Sam Kessler,21,4,3,0.571,3.19,24,0,,0,0,8,36.2,30,15,13,3,11,2,46,2,0,6,155,1.118,7.4,0.7,2.7,11.3,4.18,
7,Gabe Kurtzhals,20,2,0,1,3.38,13,0,,0,0,0,16,13,8,6,0,6,0,7,1,0,1,68,1.188,7.3,0,3.4,3.9,1.17,
8,Beau Lowery*,19,0,2,0,4.61,13,0,,0,0,2,13.2,15,7,7,1,11,3,14,2,0,1,64,1.902,9.9,0.7,7.2,9.2,1.27,
9,Alek Manoah,21,9,4,0.692,2.08,16,16,,2,2,0,108.1,71,32,25,3,27,0,144,14,3,9,431,0.905,5.9,0.2,2.2,12,5.33,
10,Dillon Meadows?,--,0,0,,5.63,17,0,,0,0,2,24,17,15,15,5,11,0,30,2,0,1,99,1.167,6.4,1.9,4.1,11.3,2.73,
11,Zach Ottinger,19,2,0,1,4.5,14,0,,0,0,1,20,18,12,10,2,6,0,19,3,0,2,91,1.2,8.1,0.9,2.7,8.6,3.17,
12,Zach Reid*,23,2,0,1,2.4,19,0,,0,0,1,15,19,5,4,0,8,0,16,5,0,0,75,1.8,11.4,0,4.8,9.6,2,
13,Nick Snyder*,21,9,1,0.9,2.65,16,13,,1,1,0,68,42,22,20,1,34,0,103,14,0,4,285,1.118,5.6,0.1,4.5,13.6,3.03,
14,Kade Strowd,21,5,6,0.455,4.73,16,15,,0,0,1,83.2,67,49,44,8,59,3,87,5,1,5,377,1.506,7.2,0.9,6.3,9.4,1.47,
15,Jackson Wolf*,20,2,4,0.333,5.17,15,13,,0,0,0,69.2,79,44,40,14,31,0,50,5,1,7,315,1.579,10.2,1.8,4,6.5,1.61,
,15 Players,20.3,38,22,0.633,3.7,60,60,60,0,6,0,528.1,422,247,217,40,248,11,595,71,5,50,2293,1.268,7.2,0.7,4.2,10.1,2.4,
