Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Brandon Boone,20,0,0,,3.86,6,0,,,0,0,4.2,5,3,2,0,2,0,9,0,0,2,22,1.5,9.6,0,3.9,17.4,4.5,
2,Josh Bornstein,21,0,0,,1.5,7,0,,,0,0,6,4,3,1,0,4,0,3,2,0,1,27,1.333,6,0,6,4.5,0.75,
3,Chad Donato,20,7,6,0.538,3.07,15,14,,,1,1,96.2,89,41,33,6,20,0,76,6,1,2,402,1.128,8.3,0.6,1.9,7.1,3.8,
4,Conner Dotson,19,0,4,0,3.88,18,7,,,0,1,55.2,53,28,24,4,27,0,47,7,0,6,251,1.437,8.6,0.6,4.4,7.6,1.74,
5,Shane Ennis,19,1,3,0.25,6.15,15,6,,,0,0,33.2,36,25,23,2,16,0,18,6,0,5,155,1.545,9.6,0.5,4.3,4.8,1.13,
6,Jeff Hardy,20,2,1,0.667,5.63,19,1,,,0,0,32,40,23,20,1,10,0,31,8,0,7,153,1.563,11.3,0.3,2.8,8.7,3.1,
7,Alec Horvath,22,0,0,,27,1,0,,,0,0,0.1,0,1,1,0,1,0,0,0,0,0,2,3,0,0,27,0,0,
8,Seth Jordan*,19,1,0,1,9.45,6,0,,,0,0,6.2,7,7,7,2,5,0,2,2,0,0,32,1.8,9.5,2.7,6.8,2.7,0.4,
9,B.J. Myers,20,3,5,0.375,3.82,14,9,,,0,0,63.2,61,31,27,4,33,1,60,3,1,2,277,1.476,8.6,0.6,4.7,8.5,1.82,
10,Shay Phillips?,--,0,0,,7.71,2,0,,,0,0,2.1,3,2,2,0,1,0,0,0,0,0,11,1.714,11.6,0,3.9,0,0,
11,Jordan Sergent*,20,0,0,,3.6,7,0,,,0,0,5,6,3,2,0,4,0,1,1,0,0,27,2,10.8,0,7.2,1.8,0.25,
12,Jackson Sigman,20,0,0,,3.38,13,0,,,0,0,8,11,5,3,0,6,0,5,1,0,0,41,2.125,12.4,0,6.8,5.6,0.83,
13,Blake Smith,22,4,1,0.8,3.64,20,0,,,0,5,29.2,23,17,12,3,20,4,38,3,0,1,135,1.449,7,0.9,6.1,11.5,1.9,
14,Ross Vance*,23,7,5,0.583,3.26,16,15,,,0,0,96.2,91,48,35,4,33,2,81,14,0,1,413,1.283,8.5,0.4,3.1,7.5,2.45,
15,Nick Wernke,20,1,0,1,7.88,9,0,,,0,1,8,7,8,7,0,11,0,8,1,0,2,43,2.25,7.9,0,12.4,9,0.73,
,15 Players,20.4,,,,3.95,0,0,0,0,3,0,482.2,468,265,212,28,204,8,411,61,3,30,2138,1.392,8.7,0.5,3.8,7.7,2.01,
