Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Keegan Allen,20,1,0,1,5.74,16,0,,0,0,1,15.2,15,12,10,2,7,0,17,1,0,1,69,1.404,8.6,1.1,4,9.8,2.43,
2,Tommy Beam,20,0,0,,0,1,0,,0,0,0,1,1,0,0,0,0,0,2,0,0,1,4,1,9,0,0,18,,
3,Jake Carr*,23,1,0,1,5.79,10,0,,0,0,0,9.1,11,6,6,2,3,0,9,1,0,0,42,1.5,10.6,1.9,2.9,8.7,3,
4,Kevin Dowdell*,23,0,0,,4.5,11,0,,0,0,0,6,3,4,3,0,7,0,7,3,0,0,31,1.667,4.5,0,10.5,10.5,1,
5,Carson Estridge,19,3,1,0.75,4.91,11,5,,0,0,1,25.2,33,16,14,2,9,0,35,2,0,0,123,1.636,11.6,0.7,3.2,12.3,3.89,
6,Cole Fehrman*,19,0,1,0,0,7,0,,0,0,0,3,4,3,0,0,6,0,3,0,1,2,19,3.333,12,0,18,9,0.5,
7,David Hagaman,20,1,2,0.333,3.52,22,1,,0,0,0,38.1,23,17,15,2,18,0,40,2,0,4,156,1.07,5.4,0.5,4.2,9.4,2.22,
8,Ben Hampton*,21,5,3,0.625,4.45,16,16,,0,0,0,85,92,47,42,9,30,0,66,6,0,3,375,1.435,9.7,1,3.2,7,2.2,
9,Michael Kilker,20,0,0,,18,1,0,,0,0,0,1,1,2,2,0,1,0,0,1,0,0,6,2,9,0,9,0,0,
10,Aidan Major,20,4,2,0.667,4.88,21,3,,0,0,2,48,44,31,26,7,14,0,59,7,1,5,207,1.208,8.3,1.3,2.6,11.1,4.21,
11,Robby Porco,19,4,1,0.8,7.5,16,7,,0,0,0,36,34,32,30,7,29,0,44,1,0,3,172,1.75,8.5,1.8,7.3,11,1.52,
12,Carlson Reed,20,2,1,0.667,2.61,25,0,,0,0,7,38,33,15,11,2,25,4,60,3,0,2,173,1.526,7.8,0.5,5.9,14.2,2.4,
13,Noah Short,23,4,0,1,3.65,24,0,,0,0,0,12.1,9,6,5,2,9,1,15,2,0,0,55,1.459,6.6,1.5,6.6,10.9,1.67,
14,Grant Siegel,20,4,3,0.571,5.65,16,9,,0,0,0,43,45,31,27,6,17,0,30,9,1,0,195,1.442,9.4,1.3,3.6,6.3,1.76,
15,Chris Sleeper,20,0,0,,2.7,5,0,,0,0,0,3.1,2,1,1,1,2,0,4,1,0,1,15,1.2,5.4,2.7,5.4,10.8,2,
16,Blaine Traxel,23,7,6,0.538,3.86,16,15,,5,1,0,105,98,54,45,17,23,0,77,10,1,4,445,1.152,8.4,1.5,2,6.6,3.35,
17,Gavin Van Kempen,18,3,0,1,5.13,12,4,,0,0,1,26.1,23,16,15,3,13,0,21,5,1,1,119,1.367,7.9,1,4.4,7.2,1.62,
18,Will Watson,21,0,0,,4.5,3,0,,0,0,0,2,2,1,1,0,2,0,2,0,0,3,10,2,9,0,9,9,1,
19,Maxx Yehl*,19,1,0,1,3.54,17,0,,0,0,0,28,23,11,11,3,15,0,19,1,2,1,117,1.357,7.4,1,4.8,6.1,1.27,
,19 Players,20.5,40,20,0.667,4.51,60,60,55,5,3,12,527,496,305,264,65,230,5,510,55,7,31,2333,1.378,8.5,1.1,3.9,8.7,2.22,
