Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Nathan Arp?,--,0,0,,1.86,9,0,,,0,1,9.2,12,2,2,1,7,0,4,0,1,0,47,1.966,11.2,0.9,6.5,3.7,0.57,
2,Heath Bowers,21,8,5,0.615,3.19,15,15,,,0,0,93,101,49,33,0,22,0,90,5,1,6,413,1.323,9.8,0,2.1,8.7,4.09,
3,Cole Hallum?,--,1,1,0.5,1.04,20,0,,,0,9,26,16,10,3,2,5,1,17,1,0,4,102,0.808,5.5,0.7,1.7,5.9,3.4,
4,Travis Long?,--,3,1,0.75,5.01,16,5,,,0,1,41.1,44,28,23,5,9,0,42,3,1,1,177,1.282,9.6,1.1,2,9.1,4.67,
5,Matt Meyer?,--,0,2,0,8,5,4,,,0,0,9,9,12,8,1,12,0,6,2,0,1,51,2.333,9,1,12,6,0.5,
6,Wes Noble,19,0,0,,8.71,7,3,,,0,0,10.1,14,11,10,5,10,1,6,3,0,0,57,2.323,12.2,4.4,8.7,5.2,0.6,
7,Sam Rector?,--,0,1,0,2.05,13,0,,,0,0,26.1,31,11,6,0,6,0,9,1,0,1,118,1.405,10.6,0,2.1,3.1,1.5,
8,Nick Thayer?,--,7,5,0.583,2.58,15,15,,,0,0,87.1,76,39,25,1,21,0,61,3,1,4,365,1.111,7.8,0.1,2.2,6.3,2.9,
9,Coley Thompkins,21,4,2,0.667,3.56,25,1,,,0,2,43,50,25,17,2,7,0,28,2,0,5,185,1.326,10.5,0.4,1.5,5.9,4,
10,Bobby Thorson?,--,4,2,0.667,3.74,22,1,,,0,2,43.1,52,28,18,4,19,0,31,1,0,9,201,1.638,10.8,0.8,3.9,6.4,1.63,
11,Chris Walkerow,22,0,0,,3.18,5,0,,,0,0,5.2,2,2,2,0,3,0,6,1,0,0,23,0.882,3.2,0,4.8,9.5,2,
12,Andrew Witczak*,20,2,0,1,2.12,11,1,,,0,0,29.2,28,13,7,1,10,0,18,2,2,1,130,1.281,8.5,0.3,3,5.5,1.8,
13,Grant Yost,21,3,6,0.333,4.65,16,12,,,0,1,79.1,97,46,41,4,18,0,55,5,0,8,356,1.45,11,0.5,2,6.2,3.06,
,13 Players,20.8,,,,3.48,0,0,0,0,2,0,504,532,276,195,26,149,2,373,29,6,40,2225,1.351,9.5,0.5,2.7,6.7,2.5,
