Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Tyler Aiken?,--,0,0,,3.6,4,0,,,0,0,5,8,4,2,0,2,0,1,0,0,1,25,2,14.4,0,3.6,1.8,0.5,
2,John Allen?,--,0,0,,12.71,10,0,,,0,0,5.2,7,9,8,0,5,0,4,2,0,1,30,2.118,11.1,0,7.9,6.4,0.8,
3,Heath Bowers,20,10,4,0.714,3.04,19,18,,,1,0,115.1,111,46,39,3,33,3,101,12,0,1,496,1.249,8.7,0.2,2.6,7.9,3.06,
4,Hector Cedano*,22,8,0,1,2.31,17,16,,,0,0,93.1,79,28,24,2,36,3,48,8,1,10,388,1.232,7.6,0.2,3.5,4.6,1.33,
5,James Darcy,22,1,1,0.5,8.74,8,1,,,0,0,11.1,15,12,11,0,11,0,12,4,1,2,62,2.294,11.9,0,8.7,9.5,1.09,
6,Ryan Koopman,22,8,2,0.8,3.07,23,13,,,0,2,99.2,101,37,34,1,36,0,58,11,2,4,433,1.375,9.1,0.1,3.3,5.2,1.61,
7,Curtis Linthicum?,--,0,0,,10.13,3,0,,,0,0,2.2,7,5,3,0,3,0,2,1,0,0,20,3.75,23.6,0,10.1,6.8,0.67,
8,Travis Long?,--,0,0,,4.91,4,0,,,0,0,7.1,8,6,4,1,5,0,5,0,0,1,34,1.773,9.8,1.2,6.1,6.1,1,
9,Matthew Nadolski*,23,0,2,0,4.5,3,2,,,0,0,4,10,5,2,0,3,0,8,4,0,2,30,3.25,22.5,0,6.8,18,2.67,
10,Coley Thompkins,20,2,2,0.5,4.75,20,1,,,0,1,30.1,40,20,16,2,10,2,15,2,0,4,141,1.648,11.9,0.6,3,4.5,1.5,
11,Ryan Thompson,22,7,2,0.778,1.33,39,0,,,0,17,88,71,21,13,1,29,10,87,8,0,4,371,1.136,7.3,0.1,3,8.9,3,
12,Bobby Thorson?,--,3,5,0.375,5.8,26,3,,,0,0,63.2,81,49,41,2,23,4,57,3,0,2,295,1.634,11.5,0.3,3.3,8.1,2.48,
13,Landon Tilley?,--,0,0,,3.86,5,0,,,0,0,7,8,3,3,1,1,0,4,2,0,2,32,1.286,10.3,1.3,1.3,5.1,4,
14,Brandon Wilson?,--,0,0,,0,1,0,,,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,9,,
15,Andrew Witczak*,19,2,3,0.4,6.21,8,8,,,0,0,29,39,26,20,0,9,0,17,3,0,1,141,1.655,12.1,0,2.8,5.3,1.89,
,15 Players,21.3,,,,3.51,62,62,62,0,6,0,563.1,585,271,220,13,206,22,420,60,4,35,2501,1.404,9.3,0.2,3.3,6.7,2.04,
