Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Zach Adams,--,0,0,,10.57,8,0,,0,0,0,7.2,4,9,9,1,9,0,10,3,0,0,39,1.696,4.7,1.2,10.6,11.7,1.11,
2,Matthew Barefoot*,21,0,0,,27,2,0,,0,0,0,1,3,3,3,1,3,0,1,0,0,0,9,6,27,9,27,9,0.33,
3,Julian Blackburn*,22,1,0,1,4.76,19,0,,0,0,1,17,14,12,9,2,14,0,20,2,1,2,79,1.647,7.4,1.1,7.4,10.6,1.43,
4,Ryan Chasse*,19,7,2,0.778,2.95,15,15,,1,0,0,76.1,61,33,25,5,27,0,58,9,2,5,317,1.153,7.2,0.6,3.2,6.8,2.15,
5,Thomas Coggburn?,--,0,0,,5.4,6,0,,0,0,0,6.2,8,10,4,2,4,0,6,2,0,1,37,1.8,10.8,2.7,5.4,8.1,1.5,
6,Bryce Cota?,--,0,0,,7.36,5,0,,0,0,0,3.2,6,3,3,0,2,0,5,0,0,0,20,2.182,14.7,0,4.9,12.3,2.5,
7,Cole Hart*,22,0,0,,10.38,10,0,,0,0,0,4.1,2,7,5,0,11,0,5,1,1,3,27,3,4.2,0,22.8,10.4,0.45,
8,Logan Heintzman,21,4,2,0.667,4.26,23,1,,0,0,1,44.1,48,24,21,1,21,1,47,6,1,3,206,1.556,9.7,0.2,4.3,9.5,2.24,
9,Michael Horrell,22,10,3,0.769,2.62,15,13,,1,0,0,89.1,79,36,26,8,13,0,85,7,1,5,366,1.03,8,0.8,1.3,8.6,6.54,
10,Seth Johnson,20,3,3,0.5,4.61,14,11,,0,0,0,66.1,64,39,34,4,30,1,81,1,0,9,290,1.417,8.7,0.5,4.1,11,2.7,
11,Tyson Messer,22,1,1,0.5,3.18,20,0,,0,0,5,17,9,6,6,1,22,0,34,4,0,3,83,1.824,4.8,0.5,11.6,18,1.55,
12,Landry Moore?,--,4,0,1,2.93,22,0,,0,0,5,27.2,24,14,9,1,9,1,21,4,0,2,121,1.193,7.8,0.3,2.9,6.8,2.33,
13,Dawson Pomeroy,21,0,0,,0,1,0,,0,0,0,2.2,0,0,0,0,1,0,3,1,0,0,10,0.375,0,0,3.4,10.1,3,
14,Phil Simpson?,--,2,3,0.4,5.01,19,5,,0,0,0,41.1,51,28,23,1,13,3,38,1,0,0,185,1.548,11.1,0.2,2.8,8.3,2.92,
15,Joey Skracic?,--,0,0,,3.38,6,0,,0,0,0,5.1,7,3,2,0,3,0,5,0,0,2,26,1.875,11.8,0,5.1,8.4,1.67,
16,Jonathan Tyler,21,1,1,0.5,4.26,18,0,,0,0,1,25.1,21,13,12,0,18,1,30,1,0,1,109,1.539,7.5,0,6.4,10.7,1.67,
17,Wyatt Tyson,21,1,2,0.333,6,15,0,,0,0,0,12,15,12,8,1,11,0,16,3,1,3,69,2.167,11.3,0.8,8.3,12,1.45,
18,Kevin Westlake*,20,3,3,0.5,6,13,13,,0,0,0,54,53,41,36,3,43,0,36,9,0,6,262,1.778,8.8,0.5,7.2,6,0.84,
19,Jack Yusko?,--,0,1,0,2.84,17,0,,0,0,0,12.2,13,5,4,0,4,0,10,2,0,2,56,1.342,9.2,0,2.8,7.1,2.5,
,19 Players,20.9,37,21,0.638,4.18,58,58,58,0,3,0,514.2,482,298,239,31,258,7,511,56,7,47,2311,1.438,8.4,0.5,4.5,8.9,1.98,
