Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Erik Dowse?,--,2,2,0.5,1.93,24,0,,0,0,6,46.2,38,18,10,0,29,1,59,1,1,14,213,1.436,7.3,0,5.6,11.4,2.03,
2,Cole Hallum?,--,0,0,,13.5,2,0,,0,0,1,2,3,3,3,0,2,0,3,0,0,1,11,2.5,13.5,0,9,13.5,1.5,
3,Michael Horrell,19,5,6,0.455,3.18,15,11,,2,1,0,73.2,69,40,26,2,14,0,43,2,0,8,307,1.127,8.4,0.2,1.7,5.3,3.07,
4,Chase Johnson?,--,0,2,0,7.56,2,2,,0,0,0,8.1,10,8,7,1,2,0,5,2,0,2,38,1.44,10.8,1.1,2.2,5.4,2.5,
5,Tyson Messer,19,1,0,1,11.85,16,2,,0,0,0,27.1,46,44,36,8,23,0,23,2,1,2,153,2.524,15.1,2.6,7.6,7.6,1,
6,Zach Minnick,19,0,1,0,4.64,9,2,,0,0,0,21.1,26,14,11,0,13,1,18,6,1,1,107,1.828,11,0,5.5,7.6,1.38,
7,Wes Noble,20,1,4,0.2,6.97,14,7,,0,0,0,50.1,69,44,39,4,34,0,46,8,0,7,257,2.046,12.3,0.7,6.1,8.2,1.35,
8,Junior Snow?,--,0,0,,0,3,0,,0,0,0,3,2,0,0,0,1,0,4,0,0,0,13,1,6,0,3,12,4,
9,Phil Stokes*,22,1,0,1,8.41,13,0,,0,0,0,20.1,19,21,19,6,19,0,21,2,0,7,102,1.869,8.4,2.7,8.4,9.3,1.11,
10,Nick Thayer?,--,8,6,0.571,4.66,15,15,,2,1,0,92.2,100,55,48,5,19,0,72,5,1,4,396,1.284,9.7,0.5,1.8,7,3.79,
11,Chris Walkerow,23,0,1,0,8.44,5,0,,0,0,0,5.1,3,6,5,0,6,0,6,4,0,1,30,1.688,5.1,0,10.1,10.1,1,
12,Alex Yarem,--,1,2,0.333,10.13,7,1,,0,0,0,16,26,19,18,3,6,0,12,2,0,2,83,2,14.6,1.7,3.4,6.8,2,
13,Grant Yost,22,7,3,0.7,2.64,13,13,,5,0,0,95.1,84,37,28,7,15,0,71,5,0,3,390,1.038,7.9,0.7,1.4,6.7,4.73,
,13 Players,20.3,,,,4.87,0,0,0,0,3,0,462.1,495,309,250,36,183,2,383,39,4,52,2100,1.466,9.6,0.7,3.6,7.5,2.09,
