Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Bryce Cota?,--,1,0,1,7.5,7,2,,0,0,0,12,8,11,10,1,12,0,6,1,0,1,57,1.667,6,0.8,9,4.5,0.5,
2,Erik Dowse?,--,1,3,0.25,6.97,19,1,,0,0,0,20.2,25,17,16,1,19,0,15,2,0,3,104,2.129,10.9,0.4,8.3,6.5,0.79,
3,Cole Hallum?,--,0,2,0,6.3,13,0,,0,0,3,20,26,15,14,1,12,1,20,2,0,4,99,1.9,11.7,0.5,5.4,9,1.67,
4,Michael Horrell,20,0,0,,3.97,5,4,,0,0,0,11.1,10,7,5,0,3,0,9,2,0,2,46,1.147,7.9,0,2.4,7.1,3,
5,Ryan Kirk?,--,4,6,0.4,4.55,14,12,,0,0,1,57.1,58,41,29,2,32,0,38,7,0,11,261,1.57,9.1,0.3,5,6,1.19,
6,Ethan Koehler*,19,0,0,,13.5,1,0,,0,0,0,1.1,1,2,2,0,3,0,3,3,0,1,11,3,6.8,0,20.3,20.3,1,
7,Tyson Messer,20,4,1,0.8,4.24,21,2,,0,0,1,40.1,28,22,19,1,41,1,42,9,0,10,194,1.711,6.2,0.2,9.1,9.4,1.02,
8,Wes Noble,21,4,2,0.667,3.52,21,5,,0,0,0,61.1,47,28,24,6,35,0,61,4,1,10,266,1.337,6.9,0.9,5.1,9,1.74,
9,Phil Stokes*,23,0,1,0,8.5,11,2,,0,0,0,18,18,21,17,4,14,0,23,5,2,10,92,1.778,9,2,7,11.5,1.64,
10,Harry Thomas,22,2,2,0.5,3.93,23,2,,0,0,2,55,54,31,24,0,28,3,44,6,0,10,252,1.491,8.8,0,4.6,7.2,1.57,
11,Wyatt Tyson,19,1,4,0.2,5.4,25,1,,0,0,2,38.1,25,29,23,2,27,2,34,2,0,9,168,1.357,5.9,0.5,6.3,8,1.26,
12,Allan Winans,21,4,6,0.4,6.42,14,12,,0,0,0,61.2,80,56,44,3,18,0,42,15,0,10,296,1.589,11.7,0.4,2.6,6.1,2.33,
13,Andrew Witczak*,22,2,4,0.333,7.88,12,8,,0,0,0,32,37,29,28,7,22,0,21,3,2,4,150,1.844,10.4,2,6.2,5.9,0.95,
14,Alex Yarem,--,2,1,0.667,4.13,16,6,,1,1,0,65.1,68,36,30,4,15,0,39,1,0,10,277,1.27,9.4,0.6,2.1,5.4,2.6,
15,Jack Yusko?,--,0,0,,5.19,11,0,,0,0,0,8.2,9,7,5,0,9,1,8,6,0,1,52,2.077,9.3,0,9.3,8.3,0.89,
,15 Players,20.9,,,,5.19,0,0,0,0,2,0,503.1,494,352,290,32,290,8,405,68,5,96,2325,1.558,8.8,0.6,5.2,7.2,1.4,
