Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Hector Cedano*,19,,,,4.68,,4,,,0,,25,36,18,13,,15,,17,,,,,2.04,13,,5.4,6.1,1.13,
2,Ryan Koopman,19,,,,5.97,,16,,,0,,89,115,83,59,,47,,52,,,,,1.82,11.6,,4.8,5.3,1.11,
3,Matt Marksberry*,20,,,,7.17,,1,,,0,,54,64,51,43,,32,,58,,,,,1.778,10.7,,5.3,9.7,1.81,
4,Ryan Mattes,20,,,,5.97,,2,,,0,,66.1,83,52,44,,28,,49,,,,,1.673,11.3,,3.8,6.6,1.75,
5,Ethan Meiggs?,--,,,,9,,0,,,0,,3,5,4,3,,2,,3,,,,,2.333,15,,6,9,1.5,
6,Colin Parker?,--,,,,9.62,,2,,,0,,29,43,36,31,,16,,18,,,,,2.034,13.3,,5,5.6,1.13,
7,Logan Self?,--,,,,7.46,,12,,,0,,70,84,66,58,,41,,56,,,,,1.786,10.8,,5.3,7.2,1.37,
8,Jake Smith,21,,,,7.44,,5,,,0,,52,73,54,43,,26,,39,,,,,1.904,12.6,,4.5,6.8,1.5,
9,Bryan Stephenson?,--,,,,0,,0,,,0,,1,1,0,0,,0,,1,,,,,1,9,,0,9,,
10,Brandon Wilson?,--,,,,20.25,,0,,,0,,12,32,32,27,,11,,9,,,,,3.583,24,,8.3,6.8,0.82,
11,Frank Zier?,--,,,,5.65,,12,,,0,,57.1,65,46,36,,28,,53,,,,,1.622,10.2,,4.4,8.3,1.89,
,11 Players,19.5,,,,7.08,54,54,,,0,,454,601,442,357,,246,,355,,,,,1.866,11.9,,4.9,7,1.44,
