Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Heath Bowers,19,9,0,1,1.69,15,14,,,1,0,90.1,75,27,17,1,22,2,80,8,0,5,375,1.074,7.5,0.1,2.2,8,3.64,
2,Hector Cedano*,21,8,2,0.8,3.5,16,14,,,0,0,72,78,31,28,1,29,1,57,2,0,8,322,1.486,9.8,0.1,3.6,7.1,1.97,
3,Russell Clark?,--,0,0,,18,1,0,,,0,0,1,0,2,2,0,3,0,0,0,0,0,6,3,0,0,27,0,0,
4,Paul Eyster?,--,1,2,0.333,3.95,7,4,,,0,0,13.2,14,13,6,0,10,0,6,1,1,1,66,1.756,9.2,0,6.6,4,0.6,
5,Jordy Farthing?,--,0,0,,9,3,0,,,0,0,3,3,3,3,0,4,0,5,0,0,0,16,2.333,9,0,12,15,1.25,
6,Michael Griffin?,--,0,0,,5.4,4,0,,,0,0,3.1,4,2,2,0,4,0,1,0,0,0,17,2.4,10.8,0,10.8,2.7,0.25,
7,Ryan Koopman,21,0,0,,3.12,7,0,,,0,0,8.2,6,3,3,0,5,0,8,0,0,1,35,1.269,6.2,0,5.2,8.3,1.6,
8,Trevor Lane*,19,0,0,,3.63,9,0,,,0,0,17.1,13,9,7,0,13,0,18,1,0,5,79,1.5,6.8,0,6.8,9.3,1.38,
9,Matt Marksberry*,22,8,2,0.8,4.9,14,11,,,0,0,68,70,40,37,3,34,0,73,4,1,10,309,1.529,9.3,0.4,4.5,9.7,2.15,
10,Ryan Mattes,22,8,3,0.727,1.94,16,16,,,1,0,106.2,101,31,23,3,18,0,76,5,0,7,435,1.116,8.5,0.3,1.5,6.4,4.22,
11,David Olson?,--,3,0,1,2.22,18,0,,,0,3,28.1,19,7,7,0,14,1,18,1,0,6,119,1.165,6,0,4.4,5.7,1.29,
12,Logan Self?,--,2,0,1,2.4,17,0,,,0,2,30,25,9,8,0,13,0,14,2,1,3,122,1.267,7.5,0,3.9,4.2,1.08,
13,Coley Thompkins,19,1,0,1,1.62,13,0,,,0,0,16.2,9,3,3,1,4,0,10,1,0,0,62,0.78,4.9,0.5,2.2,5.4,2.5,
14,Ryan Thompson,21,9,1,0.9,0.88,31,0,,,0,10,71.2,51,9,7,1,15,1,57,5,0,2,277,0.921,6.4,0.1,1.9,7.2,3.8,
15,Brandon Wilson?,--,0,0,,54,1,0,,,0,0,0.1,1,2,2,0,3,0,0,0,0,0,5,12,27,0,81,0,0,
,15 Players,20.8,,,,2.63,0,0,0,0,6,0,531,469,191,155,10,191,5,423,30,3,48,2245,1.243,7.9,0.2,3.2,7.2,2.21,
