Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Parker Caracci,21,5,2,0.714,2.25,27,0,,0,0,10,48,38,16,12,1,14,1,73,4,0,3,197,1.083,7.1,0.2,2.6,13.7,5.21,
2,Max Cioffi,19,0,0,,1.96,14,0,,0,0,0,23,14,5,5,1,9,0,16,3,0,2,93,1,5.5,0.4,3.5,6.3,1.78,
3,Colin Coates,21,0,0,,13.5,2,0,,0,0,0,1.1,1,2,2,0,3,0,1,0,0,0,8,3,6.8,0,20.3,6.8,0.33,
4,Will Ethridge,20,3,1,0.75,3.91,26,0,,0,0,3,50.2,49,28,22,5,14,2,53,5,0,2,221,1.243,8.7,0.9,2.5,9.4,3.79,
5,Brady Feigl,22,8,5,0.615,4.03,16,16,,0,0,0,91.2,91,47,41,8,26,0,93,5,0,9,386,1.276,8.9,0.8,2.6,9.1,3.58,
6,Jordan Fowler*,19,7,0,1,3.2,16,9,,0,0,0,45,40,18,16,4,18,0,34,2,0,4,190,1.289,8,0.8,3.6,6.8,1.89,
7,Connor Green,21,0,0,,3.75,9,0,,0,0,0,12,11,5,5,1,8,0,9,2,0,0,55,1.583,8.3,0.8,6,6.8,1.13,
8,Greer Holston,20,2,1,0.667,3.27,24,0,,0,0,0,33,36,17,12,2,9,1,35,4,0,2,148,1.364,9.8,0.5,2.5,9.5,3.89,
9,James McArthur,21,6,1,0.857,4.48,16,16,,0,0,0,66.1,58,35,33,9,38,0,58,7,1,6,296,1.447,7.9,1.2,5.2,7.9,1.53,
10,Austin Miller,20,0,0,,4.02,12,0,,0,0,0,15.2,13,8,7,2,3,0,22,0,0,1,63,1.021,7.5,1.1,1.7,12.6,7.33,
11,Ryan Olenek,21,0,0,,0,1,0,,0,0,0,0.2,0,0,0,0,1,0,0,0,0,0,2,1.5,0,0,13.5,0,0,
12,Ryan Rolison*,20,10,4,0.714,3.7,17,16,,0,0,0,97.1,88,50,40,5,45,0,120,6,1,12,428,1.366,8.1,0.5,4.2,11.1,2.67,
13,Houston Roth,20,5,1,0.833,4.44,16,8,,0,0,1,52.2,55,29,26,5,25,0,68,4,0,4,237,1.519,9.4,0.9,4.3,11.6,2.72,
14,Pierce Smith*,21,0,0,,54,1,0,,0,0,0,0.1,0,2,2,0,0,0,0,3,0,1,4,0,0,0,0,0,,
15,Will Stokes,22,1,1,0.5,8.39,20,0,,0,0,1,24.2,33,23,23,3,9,1,23,3,0,1,113,1.703,12,1.1,3.3,8.4,2.56,
16,Dallas Woolfolk,21,1,1,0.5,2.51,16,0,,0,0,6,14.1,18,4,4,2,5,0,16,1,0,1,64,1.605,11.3,1.3,3.1,10,3.2,
,16 Players,20.5,48,17,0.738,3.9,0,0,0,0,4,0,576.2,545,289,250,48,227,5,621,49,2,48,2505,1.339,8.5,0.7,3.5,9.7,2.74,
