Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Cody Adcock,19,0,0,,6.41,14,2,,0,0,0,19.2,32,18,14,7,11,0,24,0,0,1,101,2.186,14.6,3.2,5,11,2.18,
2,Cole Baker,20,0,0,,8.1,4,0,,0,0,0,3.1,4,4,3,0,6,0,5,0,0,3,21,3,10.8,0,16.2,13.5,0.83,
3,Luke Baker*,19,0,0,,24,6,0,,0,0,0,3,12,12,8,1,2,0,6,1,0,1,25,4.667,36,3,6,18,3,
4,Taylor Broadway,24,4,3,0.571,3.44,30,1,,0,0,16,49.2,46,20,19,4,9,0,66,1,1,4,203,1.107,8.3,0.7,1.6,12,7.33,
5,Wes Burton,20,0,0,,3.57,15,0,,0,0,0,17.2,12,8,7,2,13,0,31,1,0,2,78,1.415,6.1,1,6.6,15.8,2.38,
6,Max Cioffi,22,0,0,,6.75,2,0,,0,0,0,2.2,4,2,2,0,4,0,4,0,0,0,15,3,13.5,0,13.5,13.5,1,
7,Derek Diamond,20,3,5,0.375,5.26,20,14,,0,0,1,75.1,80,54,44,15,32,0,82,7,0,5,348,1.487,9.6,1.8,3.8,9.8,2.56,
8,Jack Dougherty,19,2,2,0.5,5.4,12,2,,0,0,0,25,23,17,15,2,7,0,36,1,0,2,109,1.2,8.3,0.7,2.5,13,5.14,
9,Braden Forsyth,21,0,1,0,7.71,13,0,,0,0,1,11.2,9,10,10,3,8,0,15,6,0,2,56,1.457,6.9,2.3,6.2,11.6,1.88,
10,Gunnar Hoglund,21,4,2,0.667,2.87,11,11,,0,0,0,62.2,40,22,20,7,17,0,96,2,0,2,247,0.91,5.7,1,2.4,13.8,5.65,
11,Greer Holston,23,0,0,,0,2,0,,0,0,0,3.1,1,0,0,0,0,0,4,2,0,0,12,0.3,2.7,0,0,10.8,,
12,Brandon Johnson,22,1,0,1,4.7,18,0,,0,0,1,23,24,13,12,1,10,0,28,4,0,0,107,1.478,9.4,0.4,3.9,11,2.8,
13,Jackson Kimbrell*,20,5,1,0.833,5.74,24,0,,0,0,0,31.1,28,21,20,3,19,2,38,2,1,8,142,1.5,8,0.9,5.5,10.9,2,
14,Josh Mallitz,19,4,1,0.8,7.33,17,6,,0,0,0,27,41,25,22,2,10,0,35,0,0,3,135,1.889,13.7,0.7,3.3,11.7,3.5,
15,Drew McDaniel,20,5,2,0.714,6.08,20,13,,0,0,0,63.2,78,47,43,10,22,0,72,6,3,3,295,1.571,11,1.4,3.1,10.2,3.27,
16,Austin Miller,23,1,1,0.5,5,21,0,,0,0,1,27,26,16,15,7,11,1,30,2,0,3,116,1.37,8.7,2.3,3.7,10,2.73,
17,Mitch Murrell,20,0,0,,6.35,5,0,,0,0,0,5.2,3,4,4,0,4,0,6,0,1,2,25,1.235,4.8,0,6.4,9.5,1.5,
18,Tyler Myers,22,4,2,0.667,5.57,21,3,,0,0,0,42,45,26,26,6,5,0,44,3,0,1,182,1.19,9.6,1.3,1.1,9.4,8.8,
19,Doug Nikhazy*,21,12,2,0.857,2.45,16,15,,1,1,0,92,62,30,25,11,31,0,142,6,0,3,372,1.011,6.1,1.1,3,13.9,4.58,
20,Logan Savell,21,0,0,,40.5,2,0,,0,0,0,0.2,6,5,3,1,0,0,1,0,0,0,8,9,81,13.5,0,13.5,,
,20 Players,21,45,22,0.672,4.79,67,67,66,1,5,20,586.1,576,354,312,82,221,3,765,44,6,45,2597,1.359,8.8,1.3,3.4,11.7,3.46,
