Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Kemp Alderman,20,0,0,,0,2,0,,0,0,0,1.2,1,0,0,0,2,0,4,1,0,0,9,1.8,5.4,0,10.8,21.6,2,
2,Jack Dougherty,21,3,4,0.429,6.27,15,9,,0,0,2,60.1,63,45,42,15,22,0,65,5,0,2,270,1.409,9.4,2.2,3.3,9.7,2.95,
3,Hunter Elliott*,20,1,1,0.5,10.5,2,2,,0,0,0,6,5,7,7,2,6,0,12,0,0,0,29,1.833,7.5,3,9,18,2,
4,Tommy Henninger,21,0,0,,10.38,4,0,,0,0,0,4.1,5,5,5,0,2,0,4,0,0,0,20,1.615,10.4,0,4.2,8.3,2,
5,Brayden Jones,21,1,1,0.5,4.36,19,0,,0,0,2,33,31,17,16,3,20,0,29,6,0,8,151,1.545,8.5,0.8,5.5,7.9,1.45,
6,Cole Ketchum,19,0,1,0,7.11,15,0,,0,0,0,19,28,15,15,4,9,0,13,1,0,2,89,1.947,13.3,1.9,4.3,6.2,1.44,
7,Jackson Kimbrell*,22,0,2,0,8.64,12,0,,0,0,0,8.1,11,9,8,2,6,0,7,0,0,1,41,2.04,11.9,2.2,6.5,7.6,1.17,
8,Riley Maddox,20,0,0,,39,5,0,,0,0,0,3,12,14,13,2,4,0,3,1,0,1,26,5.333,36,6,12,9,0.75,
9,Mason Morris,19,0,0,,5.87,9,0,,0,0,0,7.2,11,5,5,1,7,0,8,2,0,2,42,2.348,12.9,1.2,8.2,9.4,1.14,
10,Mitch Murrell,22,2,2,0.5,4.64,22,0,,0,0,1,33,28,21,17,8,15,2,39,3,0,6,147,1.303,7.6,2.2,4.1,10.6,2.6,
11,Mason Nichols,20,4,3,0.571,5.45,23,0,,0,0,4,38,35,25,23,12,16,1,45,5,0,2,171,1.342,8.3,2.8,3.8,10.7,2.81,
12,Matt Parenteau,22,0,0,,0,4,0,,0,0,0,3,4,0,0,0,5,0,5,0,0,0,18,3,12,0,15,15,1,
13,JT Quinn,19,3,4,0.429,6.83,17,12,,0,0,0,55.1,62,53,42,10,36,0,63,8,0,6,267,1.771,10.1,1.6,5.9,10.2,1.75,
14,Xavier Rivas*,20,5,5,0.5,6.35,14,14,,0,0,0,68,65,51,48,15,40,1,89,9,0,6,316,1.544,8.6,2,5.3,11.8,2.23,
15,Grayson Saunier,19,2,4,0.333,6.85,12,12,,0,0,0,46,53,38,35,13,27,1,52,9,0,2,221,1.739,10.4,2.5,5.3,10.2,1.93,
16,Cole Tolbert,20,1,0,1,4.73,10,0,,0,0,0,13.1,19,8,7,3,6,0,18,3,0,0,69,1.875,12.8,2,4.1,12.2,3,
17,Sam Tookoian,20,1,1,0.5,4.75,20,0,,0,0,1,30.1,25,18,16,4,28,1,44,1,1,6,144,1.747,7.4,1.2,8.3,13.1,1.57,
18,Jordan Vera,20,2,1,0.667,8.59,13,5,,0,0,0,29.1,37,31,28,4,15,0,22,5,1,6,143,1.773,11.4,1.2,4.6,6.8,1.47,
,18 Players,20.2,26,29,0.473,6.4,54,54,54,0,1,10,459.2,495,362,327,98,266,6,522,59,2,50,2173,1.656,9.7,1.9,5.2,10.2,1.96,
