Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,John Michael Bertrand*,23,8,2,0.8,3.21,15,14,,3,1,0,92.2,82,38,33,8,22,3,68,3,0,1,378,1.122,8,0.8,2.1,6.6,3.09,
2,Jack Brannigan,20,1,0,1,11.25,6,0,,0,0,3,4,4,5,5,0,3,0,7,0,0,3,19,1.75,9,0,6.8,15.8,2.33,
3,Cameron Brown?,--,0,0,,0,3,1,,0,0,0,3,1,0,0,0,6,0,4,0,0,0,16,2.333,3,0,18,12,0.67,
4,Dominic Cancellieri,20,0,0,,6.6,10,3,,0,0,0,15,20,13,11,5,13,0,18,3,0,1,80,2.2,12,3,7.8,10.8,1.38,
5,Jackson Dennies,19,0,0,,15,3,0,,0,0,0,3,7,5,5,0,2,0,2,0,0,0,16,3,21,0,6,6,1,
6,James Hulbert*,23,0,0,,,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,,,,,0,
7,Tanner Kohlhepp,22,7,2,0.778,3.08,23,1,,0,0,2,61.1,42,23,21,3,22,0,65,9,0,7,250,1.043,6.2,0.4,3.2,9.5,2.95,
8,Ryan Lynch*,20,0,0,,27,1,0,,0,0,0,0.2,1,2,2,0,3,0,1,0,0,3,6,6,13.5,0,40.5,13.5,0.33,
9,Mitch Megias?,--,0,0,,81,2,0,,0,0,0,0.1,3,4,3,0,1,0,0,0,0,0,5,12,81,0,27,0,0,
10,Will Mercer*,21,4,3,0.571,4.92,18,11,,0,0,2,56.2,63,33,31,6,19,0,44,3,1,0,251,1.447,10,1,3,7,2.32,
11,Alex Rao,21,2,1,0.667,3.16,15,1,,0,0,2,37,20,14,13,3,23,1,36,3,0,4,149,1.162,4.9,0.7,5.6,8.8,1.57,
12,Christian Scafidi,23,1,0,1,1.5,2,2,,0,0,0,6,4,1,1,0,6,0,5,1,0,0,28,1.667,6,0,9,7.5,0.83,
13,Jack Sheehan,23,0,0,,0,3,0,,0,0,0,4.2,1,0,0,0,4,0,3,0,0,0,18,1.071,1.9,0,7.7,5.8,0.75,
14,Tommy Sheehan*,22,0,1,0,6.75,2,2,,0,0,0,8,10,6,6,1,5,0,10,2,0,2,40,1.875,11.3,1.1,5.6,11.3,2,
15,Joe Sheridan*,23,1,2,0.333,5.61,17,3,,0,0,3,43.1,56,31,27,6,17,0,31,6,0,2,205,1.685,11.6,1.2,3.5,6.4,1.82,
16,Liam Simon,20,5,1,0.833,3.2,18,1,,0,0,1,25.1,19,11,9,3,24,0,33,2,1,5,120,1.697,6.8,1.1,8.5,11.7,1.38,
17,Aidan Tyrell*,20,5,1,0.833,2.7,17,8,,0,0,2,60,50,19,18,6,19,1,43,5,0,3,245,1.15,7.5,0.9,2.9,6.5,2.26,
,17 Players,21.3,34,13,0.723,3.95,47,47,45,2,6,15,421,383,205,185,41,190,5,370,37,2,31,1827,1.361,8.2,0.9,4.1,7.9,1.95,
