Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Caden Aoki,19,0,2,0,3.86,4,0,,0,0,0,9.1,7,4,4,2,2,0,10,0,0,2,37,0.964,6.8,1.9,1.9,9.6,5,
2,Matt Bedford,19,1,0,1,6.1,10,0,,0,0,0,10.1,15,7,7,0,4,0,13,2,0,3,50,1.839,13.1,0,3.5,11.3,3.25,
3,John Michael Bertrand*,24,10,3,0.769,2.81,18,18,,0,0,0,109,97,39,34,8,21,0,111,8,0,8,447,1.083,8,0.7,1.7,9.2,5.29,
4,Radek Birkholz,19,1,0,1,4.98,21,1,,0,0,0,21.2,24,16,12,2,14,0,29,3,0,0,105,1.754,10,0.8,5.8,12,2.07,
5,Jack Brannigan,21,2,2,0.5,7.36,11,1,,0,0,2,14.2,16,13,12,2,8,1,28,0,1,5,68,1.636,9.8,1.2,4.9,17.2,3.5,
6,Sammy Cooper,20,0,0,,6.75,6,0,,0,0,0,5.1,4,4,4,1,4,0,5,0,0,2,26,1.5,6.8,1.7,6.8,8.4,1.25,
7,Nick DeMarco,19,0,0,,27,1,0,,0,0,0,1,4,3,3,0,0,0,1,1,0,0,8,4,36,0,0,9,,
8,Jackson Dennies,20,1,1,0.5,6.35,20,0,,0,0,0,17,18,14,12,1,11,0,20,2,1,2,82,1.706,9.5,0.5,5.8,10.6,1.82,
9,Jack Findlay*,19,6,2,0.75,2.17,20,8,,0,0,4,49.2,34,14,12,5,16,0,54,3,0,5,198,1.007,6.2,0.9,2.9,9.8,3.38,
10,Roman Kimball,18,4,0,1,5.76,17,0,,0,0,0,25,19,17,16,7,14,0,32,2,0,2,108,1.32,6.8,2.5,5,11.5,2.29,
11,Matt Lazzaro*,23,0,0,,3,8,0,,0,0,0,9,7,7,3,1,5,0,10,1,0,1,43,1.333,7,1,5,10,2,
12,Ryan Lynch*,21,0,0,,inf,1,0,,0,0,0,0,2,2,2,1,0,0,0,0,0,0,2,,,,,,,
13,Ryan McLinskey,23,0,1,0,2.42,14,0,,0,0,3,26,19,10,7,2,8,3,39,1,0,6,105,1.038,6.6,0.7,2.8,13.5,4.88,
14,Will Mercer*,22,2,1,0.667,4.18,13,3,,0,0,1,23.2,22,11,11,2,9,0,24,2,0,3,98,1.31,8.4,0.8,3.4,9.1,2.67,
15,Gerry Peacock,22,0,0,,18,1,0,,0,0,0,1,2,2,2,0,4,0,2,0,0,1,8,6,18,0,36,18,0.5,
16,Alex Rao,22,3,1,0.75,3.83,25,0,,0,0,3,47,32,20,20,4,28,0,57,1,1,6,199,1.277,6.1,0.8,5.4,10.9,2.04,
17,Liam Simon,21,2,1,0.667,4.99,16,7,,0,0,0,30.2,21,22,17,4,28,1,56,6,1,7,146,1.598,6.2,1.2,8.2,16.4,2,
18,Austin Temple,22,4,1,0.8,3.5,18,15,,0,0,2,69.1,49,29,27,6,37,0,87,7,0,4,291,1.24,6.4,0.8,4.8,11.3,2.35,
19,Aidan Tyrell*,21,5,2,0.714,3.75,26,5,,0,0,2,48,55,28,20,4,15,0,37,5,0,6,216,1.458,10.3,0.8,2.8,6.9,2.47,
,19 Players,21.1,41,17,0.707,3.91,58,58,58,0,4,17,517.2,447,262,225,52,228,5,615,44,4,63,2237,1.304,7.8,0.9,4,10.7,2.7,
