Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Brian Dupra,22,,,,3.05,,15,,,0,,106.1,116,42,36,,29,,93,,,,,1.364,9.8,,2.5,7.9,3.21,
2,Sean Fitzgerald,19,,,,2.38,,0,,,0,,34,27,11,9,,7,,25,,,,,1,7.1,,1.9,6.6,3.57,
3,Donnie Hissa,19,,,,11.57,,0,,,0,,7,13,10,9,,3,,7,,,,,2.286,16.7,,3.9,9,2.33,
4,Will Hudgins,21,,,,1.73,,0,,,0,,26,20,6,5,,8,,18,,,,,1.077,6.9,,2.8,6.2,2.25,
5,Cole Johnson,22,,,,2.76,,15,,,0,,101,78,35,31,,31,,87,,,,,1.079,7,,2.8,7.8,2.81,
6,Anthony McIver*,19,,,,3.77,,4,,,0,,43,48,24,18,,21,,33,,,,,1.605,10,,4.4,6.9,1.57,
7,Todd Miller?,--,,,,4.06,,14,,,0,,82,94,46,37,,11,,41,,,,,1.28,10.3,,1.2,4.5,3.73,
8,Adam Norton?,--,,,,3.75,,5,,,0,,48,47,20,20,,11,,39,,,,,1.208,8.8,,2.1,7.3,3.55,
9,Dan Slania,19,,,,2.23,,0,,,0,,32.1,28,12,8,,9,,20,,,,,1.144,7.8,,2.5,5.6,2.22,
10,Joe Spizzirri?,--,,,,8.1,,0,,,0,,3.1,5,3,3,,3,,1,,,,,2.4,13.5,,8.1,2.7,0.33,
11,Patrick Veerkamp?,--,,,,12.6,,0,,,0,,5,8,11,7,,10,,4,,,,,3.6,14.4,,18,7.2,0.4,
,11 Players,21.6,,,,3.41,53,53,,,7,,483.1,484,220,183,,143,,368,,,,,1.297,9,,2.7,6.9,2.57,
