Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Brad Bass,19,3,1,0.75,1.91,19,1,,,0,2,33,23,8,7,1,13,0,28,5,0,3,138,1.091,6.3,0.3,3.5,7.6,2.15,
2,Brandon Bielak,19,6,3,0.667,3.55,17,14,,,0,1,88.2,82,40,35,7,33,0,62,7,0,5,379,1.297,8.3,0.7,3.3,6.3,1.88,
3,Joey Cresta,21,0,0,,7.71,3,0,,,0,0,2.1,1,2,2,0,2,0,0,1,0,1,8,1.286,3.9,0,7.7,0,0,
4,Sean Guenther*,19,1,3,0.25,2.72,27,1,,,0,5,46.1,40,21,14,2,20,3,37,1,0,1,198,1.295,7.8,0.4,3.9,7.2,1.85,
5,Connor Hale,21,2,0,1,1.33,9,2,,,0,0,20.1,15,3,3,0,5,0,8,0,0,2,77,0.984,6.6,0,2.2,3.5,1.6,
6,David Hearne?,--,1,0,1,2.38,2,2,,,0,0,11.1,9,4,3,1,4,0,5,0,0,0,47,1.147,7.1,0.8,3.2,4,1.25,
7,Scott Kerrigan?,--,3,5,0.375,3.89,14,11,,,0,0,76.1,84,36,33,5,26,0,36,5,0,1,332,1.441,9.9,0.6,3.1,4.2,1.38,
8,Nick McCarty,21,6,3,0.667,3.93,14,12,,,0,0,68.2,70,34,30,2,23,0,35,11,0,4,296,1.354,9.2,0.3,3,4.6,1.52,
9,Kyle Rubbinaccio,22,0,0,,0,1,0,,,0,0,1,2,0,0,0,0,0,0,0,0,0,5,2,18,0,0,0,,
10,Evy Ruibal,19,0,3,0,4.58,22,1,,,0,0,35.1,32,19,18,5,15,2,26,6,0,4,151,1.33,8.2,1.3,3.8,6.6,1.73,
11,Ryan Smoyer,20,9,1,0.9,2.27,17,11,,,1,1,79.1,82,22,20,3,18,0,33,6,0,3,331,1.261,9.3,0.3,2,3.7,1.83,
12,Peter Solomon,18,2,0,1,1.4,9,0,,,0,4,19.1,14,3,3,0,7,0,19,0,0,1,74,1.086,6.5,0,3.3,8.8,2.71,
13,Matt Ternowchek?,--,0,0,,3.86,4,0,,,0,0,2.1,4,1,1,0,5,0,1,0,0,0,16,3.857,15.4,0,19.3,3.9,0.2,
14,Cristian Torres,22,0,0,,18,2,0,,,0,0,1,1,2,2,0,3,1,3,1,0,2,8,4,9,0,27,27,1,
15,Scott Tully*,20,4,4,0.5,3.17,22,5,,,0,1,65.1,57,26,23,3,16,1,63,6,1,3,275,1.117,7.9,0.4,2.2,8.7,3.94,
16,Charlie Vorsheck,19,0,0,,3.38,3,0,,,0,0,2.2,3,1,1,1,2,0,2,0,0,1,13,1.875,10.1,3.4,6.8,6.8,1,
17,Robert Youngdahl*,22,0,0,,0,2,0,,,0,0,1.1,0,0,0,0,1,0,2,0,0,0,5,0.75,0,0,6.8,13.5,2,
,17 Players,19.6,,,,3.13,0,0,0,0,5,0,554.2,519,222,193,30,193,7,360,49,1,31,2353,1.284,8.4,0.5,3.1,5.8,1.87,
