Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Juan Aguilera,20,1,0,1,6.23,9,0,,0,0,0,13,14,9,9,1,5,0,11,0,0,0,55,1.462,9.7,0.7,3.5,7.6,2.2,
2,J.C. Cloney*,22,7,2,0.778,3.11,15,15,,0,0,0,89.2,85,37,31,6,17,3,71,3,0,5,371,1.138,8.5,0.6,1.7,7.1,4.18,
3,Cody Deason,20,5,3,0.625,3.86,22,10,,0,0,2,53.2,56,26,23,1,19,2,49,3,0,8,236,1.398,9.4,0.2,3.2,8.2,2.58,
4,Landon Faulkner?,--,3,0,1,7.36,23,1,,0,0,1,29.1,43,27,24,5,12,2,27,4,0,4,143,1.875,13.2,1.5,3.7,8.3,2.25,
5,Michael Flynn,20,5,0,1,3.29,22,4,,0,0,1,52,41,23,19,2,13,3,49,7,1,2,214,1.038,7.1,0.3,2.3,8.5,3.77,
6,Rio Gomez*,22,5,6,0.455,4.82,20,11,,0,0,0,52.1,64,35,28,4,15,2,42,1,1,4,239,1.51,11,0.7,2.6,7.2,2.8,
7,Ryan Gowens,22,0,0,,4.91,4,0,,0,0,0,3.2,5,2,2,0,2,0,4,0,0,3,18,1.909,12.3,0,4.9,9.8,2,
8,Randy Labaut*,20,1,2,0.333,4.55,18,5,,0,0,0,31.2,34,17,16,0,22,0,23,7,0,3,151,1.768,9.7,0,6.3,6.5,1.05,
9,Robby Medel,22,0,1,0,2.96,15,0,,0,0,0,24.1,20,11,8,0,16,2,20,7,0,2,115,1.479,7.4,0,5.9,7.4,1.25,
10,Tylor Megill,21,2,3,0.4,5.55,22,3,,0,0,3,35.2,46,25,22,1,17,6,36,9,1,6,178,1.766,11.6,0.3,4.3,9.1,2.12,
11,Cameron Ming*,21,7,2,0.778,2.78,21,8,,2,0,2,77.2,68,30,24,4,24,3,60,12,1,3,334,1.185,7.9,0.5,2.8,7,2.5,
12,Preston Price,19,0,0,,0,1,0,,0,0,0,1,0,0,0,0,1,0,1,0,0,0,4,1,0,0,9,9,1,
13,Alfonso Rivas III*,20,0,1,0,10.32,12,2,,0,0,0,11.1,21,21,13,1,12,1,7,1,0,2,71,2.912,16.7,0.8,9.5,5.6,0.58,
14,Seve Romo,--,2,1,0.667,9,12,0,,0,0,0,18,18,21,18,2,19,3,19,2,0,3,90,2.056,9,1,9.5,9.5,1,
15,Austin Schnabel,22,0,0,,6.6,16,0,,0,0,0,15,13,12,11,0,7,1,11,1,0,2,65,1.333,7.8,0,4.2,6.6,1.57,
16,Luke Soroko,--,0,0,,3.29,9,0,,0,0,2,13.2,18,7,5,0,6,1,14,1,0,3,65,1.756,11.9,0,4,9.2,2.33,
,16 Players,21,,,,4.36,0,0,0,0,3,0,522,546,303,253,27,207,29,444,58,4,50,2349,1.443,9.4,0.5,3.6,7.7,2.14,
