Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Augey Bill*,21,0,0,,0,5,0,,,0,0,6.2,2,0,0,0,1,0,7,2,0,0,24,0.45,2.7,0,1.4,9.5,7,
2,Tyler Crawford?,--,1,1,0.5,3.05,15,2,,,0,2,38.1,36,14,13,4,7,0,18,3,1,1,157,1.122,8.5,0.9,1.6,4.2,2.57,
3,Nick Cunningham,21,0,0,,15.75,4,0,,,0,0,4,11,7,7,0,4,0,2,1,0,2,27,3.75,24.8,0,9,4.5,0.5,
4,James Farris,20,7,3,0.7,3.97,17,17,,,1,0,106.2,108,53,47,2,20,0,73,9,3,1,452,1.2,9.1,0.2,1.7,6.2,3.65,
5,Tyler Hale,21,2,0,1,4.05,12,2,,,0,0,20,19,10,9,0,16,0,23,1,1,6,92,1.75,8.6,0,7.2,10.4,1.44,
6,Kurt Heyer,21,13,2,0.867,2.24,19,19,,,1,0,153,151,55,38,3,28,0,113,11,2,2,642,1.17,8.9,0.2,1.6,6.6,4.04,
7,Vince Littleman*,21,0,1,0,6.26,9,2,,,0,0,23,25,21,16,0,10,1,15,5,0,4,108,1.522,9.8,0,3.9,5.9,1.5,
8,Lucas Long,19,2,2,0.5,7.2,9,3,,,0,0,25,34,21,20,2,10,0,18,3,0,3,119,1.76,12.2,0.7,3.6,6.5,1.8,
9,Michael Lopez,22,0,0,,0,1,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,
10,Stephen Manthei?,--,6,4,0.6,4.29,23,0,,,0,2,35.2,32,22,17,1,16,3,25,6,0,4,159,1.346,8.1,0.3,4,6.3,1.56,
11,Matt Troupe,19,6,1,0.857,3.47,24,1,,,0,6,36.1,38,16,14,1,19,1,44,5,0,5,165,1.569,9.4,0.2,4.7,10.9,2.32,
12,Konner Wade,20,11,3,0.786,3.96,21,19,,,1,0,136.1,121,72,60,4,37,0,105,24,3,1,583,1.159,8,0.3,2.4,6.9,2.84,
,12 Players,20.2,,,,3.7,0,0,0,0,4,0,586,577,291,241,17,168,5,443,70,10,29,2531,1.271,8.9,0.3,2.6,6.8,2.64,
