Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes
1,Hunter Alberini,23,1,0,1,3.48,18,0,,0,0,0,20.2,27,10,8,1,7,0,33,2,1,6,99,1.645,11.8,0.4,3,14.4,4.71,
2,Smith Bailey,19,3,3,0.5,3.94,18,18,,0,0,0,89,92,40,39,8,32,0,80,5,1,4,383,1.393,9.3,0.8,3.2,8.1,2.5,
3,Jack Berg*,21,0,0,,34.71,5,2,,0,0,0,2.1,7,9,9,1,5,0,6,2,0,0,21,5.143,27,3.9,19.3,23.1,1.2,
4,Christian Coppola,21,0,0,,11.57,3,0,,0,0,0,2.1,1,3,3,0,4,0,6,1,0,1,13,2.143,3.9,0,15.4,23.1,1.5,
5,Kenan Elarton,21,0,1,0,7.04,4,1,,0,0,0,7.2,11,8,6,1,2,0,7,2,0,1,37,1.696,12.9,1.2,2.3,8.2,3.5,
6,Raul Garayzar,22,2,0,1,2.81,21,8,,0,0,0,57.2,49,23,18,3,19,0,46,9,0,2,246,1.179,7.6,0.5,3,7.2,2.42,
7,Garrett Hicks,21,5,2,0.714,6.11,34,0,,0,0,2,45.2,49,32,31,4,13,2,49,4,0,3,197,1.358,9.7,0.8,2.6,9.7,3.77,
8,Michael Hilker,20,2,1,0.667,6.45,13,2,,0,0,1,22.1,22,16,16,0,4,0,27,2,0,1,93,1.164,8.9,0,1.6,10.9,6.75,
9,Casey Hintz,21,7,4,0.636,5.56,24,0,,0,0,2,55,55,34,34,8,21,0,53,9,0,2,241,1.382,9,1.3,3.4,8.7,2.52,
10,Carson Johnson,20,2,0,1,8.03,12,0,,0,0,0,12.1,15,11,11,1,5,0,7,4,0,0,59,1.622,10.9,0.7,3.6,5.1,1.4,
11,Owen Kramkowski,19,9,6,0.6,5.48,18,18,,0,0,0,92,116,65,56,8,18,0,90,9,0,3,415,1.457,11.3,0.8,1.8,8.8,5,
12,Matthew Martinez,22,3,0,1,4.42,17,0,,0,0,1,18.1,16,10,9,1,7,0,18,0,0,0,75,1.255,7.9,0.5,3.4,8.8,2.57,
13,Collin McKinney,21,0,2,0,3.98,15,13,,0,0,0,54.1,47,29,24,0,35,0,60,14,0,3,251,1.509,7.8,0,5.8,9.9,1.71,
14,Bryce McKnight,20,1,0,1,7.27,6,2,,0,0,0,8.2,14,11,7,3,4,0,8,1,0,2,43,2.077,14.5,3.1,4.2,8.3,2,
15,Karter Muck,21,0,0,,9,1,0,,0,0,0,1,1,1,1,0,0,0,0,1,0,0,5,1,9,0,0,0,,
16,Eric Orloff*,22,1,0,1,5.14,16,0,,0,0,0,14,20,9,8,2,6,0,11,2,0,1,68,1.857,12.9,1.3,3.9,7.1,1.83,
17,Tony Pluta,21,3,0,1,1.46,30,0,,0,0,14,37,28,9,6,0,7,0,34,3,0,3,141,0.946,6.8,0,1.7,8.3,4.86,
18,Mason Russell*,19,0,0,,13.5,7,1,,0,0,0,7.1,13,11,11,0,5,0,9,1,0,2,39,2.455,16,0,6.1,11,1.8,
19,Julian Tonghini,23,5,2,0.714,4.26,22,0,,0,0,0,25.1,23,14,12,0,14,1,44,3,0,9,119,1.461,8.2,0,5,15.6,3.14,
,19 Players,20.9,44,21,0.677,4.85,65,65,65,0,4,20,573,606,345,309,41,208,3,588,74,2,43,2545,1.421,9.5,0.6,3.3,9.2,2.83,
